gene	peak	beta	se	z	p	boot_basic_p
ENSMUSG00000027649	chr2-157512722-157513426	0.0262210994628119	0.0316763231441156	0.827782294792093	0.407793803378181	NA
ENSMUSG00000036067	chr2-26963864-26965236	-0.0364186106467295	0.0584910118247458	-0.622636017237129	0.533523737148797	NA
ENSMUSG00000069495	chr2-49737670-49739185	0.00263121799495567	0.0212356435405889	0.123905733769098	0.901389913044979	NA
ENSMUSG00000026626	chr1-191483885-191485472	0.0733975185554182	0.0252013324151964	2.91244595111802	0.00358610255275963	NA
ENSMUSG00000026817	chr2-32908266-32909175	0.0634719568644423	0.0560564003119648	1.13228741965607	0.257513617377196	NA
ENSMUSG00000025979	chr1-55158020-55159170	0.0369783865926895	0.0265566809108593	1.39243253766583	0.163791457196597	NA
ENSMUSG00000027642	chr2-157517464-157518510	0.126781906298202	0.042199199996744	3.00436753085329	0.00266133622857563	NA
ENSMUSG00000046793	chr3-107931105-107932322	0.196716228980126	0.0631279563798833	3.11615075571831	0.00183228574463015	NA
ENSMUSG00000034009	chr3-79566740-79568503	-0.0572902137106622	0.0274834308090482	-2.08453646521455	0.0371113968740646	NA
ENSMUSG00000027575	chr2-180113988-180114632	0.101770326907618	0.0282253067623351	3.60564112782022	0.000311383209951292	NA
ENSMUSG00000039239	chr1-186474537-186475265	0.0629019690988929	0.0320856688395725	1.96043814493633	0.0499446010732897	NA
ENSMUSG00000038116	chr2-156289347-156290697	0.109778977897283	0.0181331493009685	6.05404919328709	1.41249444176668e-09	NA
ENSMUSG00000026185	chr1-73226801-73228101	1.03690464775089	0.0332684222825434	31.1678335372993	2.90808966681027e-213	NA
ENSMUSG00000027465	chr2-151773103-151774334	-0.0536357999107527	0.0509495473273387	-1.0527237772331	0.292467607870101	NA
ENSMUSG00000027628	chr2-156459812-156461361	0.128967068288543	0.0554818515739464	2.32449106563531	0.0200991898615566	NA
ENSMUSG00000060519	chr1-156056952-156058131	0.114557768672762	0.0789923360942506	1.45023902744281	0.146991875306153	NA
ENSMUSG00000000247	chr2-38350435-38352315	0.355289061697693	0.0273337286635647	12.9981923092434	1.25269415109542e-38	NA
ENSMUSG00000074807	chr2-129240517-129241954	-0.0224627739059535	0.0979058723334174	-0.229432345278093	0.818532898660799	NA
ENSMUSG00000028007	chr3-117403655-117404392	0.0282850526237877	0.0456651817083695	0.619400855654619	0.535652317605253	NA
ENSMUSG00000026856	chr2-30013487-30014969	-0.00823646035424846	0.0887528133250156	-0.0928022453112138	0.92606066721054	NA
ENSMUSG00000039117	chr2-179916741-179917767	0.144251920997264	0.0566585371192224	2.54598738922125	0.0108969124896681	NA
ENSMUSG00000039671	chr2-165373678-165376343	-0.107054647779252	0.0171174002069512	-6.25414177883029	3.99707778097117e-10	NA
ENSMUSG00000044991	chr2-132370669-132371602	0.0425895997357643	0.0556387984872649	0.765465842069048	0.443994198963907	NA
ENSMUSG00000074578	chr2-167201082-167202556	-0.000463722128814429	0.0389777737440342	-0.0118970911950918	0.990507718541653	NA
ENSMUSG00000026102	chr1-52521158-52522026	0.0509009805272289	0.0342756800351255	1.4850465541476	0.137531492351255	NA
ENSMUSG00000072258	chr1-183074951-183075994	-0.0252276724159929	0.0467947433502317	-0.539113383466563	0.589808621427929	NA
ENSMUSG00000027300	chr2-130036803-130038174	-0.00792469217472037	0.0649913096783083	-0.121934643476885	0.902950778800814	NA
ENSMUSG00000026017	chr1-60488093-60490917	0.07299407887238	0.0298059609447006	2.44897586116438	0.0143263048923517	NA
ENSMUSG00000016528	chr1-131351153-131352136	-0.0674114249064418	0.0480390073175215	-1.40326431936603	0.160538033915788	NA
ENSMUSG00000010505	chr2-181457939-181460673	0.0733000747610302	0.03301178752952	2.22042125696718	0.0263901854164168	NA
ENSMUSG00000062661	chr2-31023965-31026410	0.0821812511867034	0.0237678860063729	3.45765926194143	0.000544890070120232	NA
ENSMUSG00000068739	chr3-108318282-108319931	0.0357141484232281	0.0341812303697584	1.04484677809685	0.296093791078971	NA
ENSMUSG00000026623	chr1-191325283-191326891	-0.0657081491493573	0.0129981908766784	-5.05517650669773	4.2999290103685e-07	NA
ENSMUSG00000050947	chr3-108195864-108198031	0.184094888344927	0.0440865318717343	4.17576254082617	2.96989501969189e-05	NA
ENSMUSG00000055547	chr1-153011327-153012208	-0.0169110699016876	0.0640428094497655	-0.2640588388764	0.791734580291136	NA
ENSMUSG00000075318	chr2-65657845-65658964	0.0505613547060052	0.0118128334399844	4.28020550386022	1.86720817397587e-05	NA
ENSMUSG00000033502	chr3-116015041-116017182	0.228042765147563	0.0539764000022968	4.22486058977368	2.39088739489817e-05	NA
ENSMUSG00000058135	chr3-107985167-107987046	0.13860234846747	0.068526383567453	2.02261291566683	0.0431130715427478	NA
ENSMUSG00000026817	chr2-32167172-32168348	0.00552763922455442	0.0489862490007777	0.112840630530145	0.910156905534126	NA
ENSMUSG00000026434	chr1-131416971-131418595	0.0459511372978279	0.0197335344364353	2.32858119997932	0.019881262973623	NA
ENSMUSG00000010538	chr3-88213954-88216175	0.0338855218370608	0.04025110852035	0.841853133558523	0.399870166340893	NA
ENSMUSG00000015697	chr3-95171858-95174682	0.0612784575638158	0.0285721204880163	2.1446940765043	0.0319773148224062	NA
ENSMUSG00000027249	chr2-91923791-91924429	0.0126984982690571	0.0691838992432467	0.183547016111507	0.854368831797279	NA
ENSMUSG00000079610	chr1-36323680-36324594	0.328089237892944	0.0790904890892127	4.14827676084877	3.34987281813431e-05	NA
ENSMUSG00000046519	chr3-95855304-95856451	0.0491819537159638	0.0407586499410986	1.20666297306309	0.227561964168854	NA
ENSMUSG00000026349	chr1-127868392-127869573	0.0258516708921823	0.0147320918968128	1.7547861548281	0.0792958926751472	NA
ENSMUSG00000056486	chr2-73727652-73729386	0.0435906806536982	0.0111613073760835	3.90551744387083	9.402397516717e-05	NA
ENSMUSG00000049288	chr3-96497320-96498099	0.0653873430752607	0.0358082404464496	1.82604177865276	0.0678439689673209	NA
ENSMUSG00000034154	chr2-119322299-119323090	-0.0792440905748536	0.0232882892257119	-3.40274417784896	0.000667127134216241	NA
ENSMUSG00000027287	chr2-120242902-120245951	-0.0407558944184087	0.029284383612479	-1.39172792426614	0.164004802984165	NA
ENSMUSG00000100252	chr3-18053328-18056049	-0.20137744946469	0.0186288134226494	-10.8099987313121	3.08674337555739e-27	NA
ENSMUSG00000026135	chr1-74505227-74507020	0.0321189334168706	0.0304635461682223	1.05433993926732	0.291727309377017	NA
ENSMUSG00000027422	chr2-143450570-143452596	-0.154979407034401	0.0443689827623933	-3.49296732504221	0.000477684955173644	NA
ENSMUSG00000038766	chr3-95356647-95357530	0.145993950531117	0.0325714793616272	4.48226342163366	7.38554982897278e-06	NA
ENSMUSG00000026810	chr2-32875677-32877195	0.0593077648775484	0.0296912615562936	1.99748214689709	0.0457728319642215	NA
ENSMUSG00000027804	chr3-79196550-79197438	0.0601300291712785	0.0313305818702459	1.91921201528603	0.0549575075384628	NA
ENSMUSG00000026021	chr1-60097121-60099115	0.0602577064511459	0.0129794999288769	4.6425291252619	3.44170104644054e-06	NA
ENSMUSG00000033684	chr1-156179703-156180613	0.200175153860793	0.0581349027979923	3.44328697953385	0.00057468913244538	NA
ENSMUSG00000027419	chr2-142995703-142997102	-0.0955451306419696	0.010414810125325	-9.17396759924014	4.5592213055865e-20	NA
ENSMUSG00000027665	chr3-32708136-32709422	-0.000376480857709315	0.017124057356769	-0.0219854938502934	0.982459526972785	NA
ENSMUSG00000038533	chr2-154568821-154570386	-0.00145634202499926	0.0134688648296878	-0.108126560286597	0.913895299602575	NA
ENSMUSG00000026455	chr1-134343509-134345589	0.0207332292443823	0.022451980387223	0.923447681977361	0.355773952947287	NA
ENSMUSG00000026411	chr1-135765433-135767499	0.0942738290642095	0.0407524948235755	2.31332656987841	0.020704690930898	NA
ENSMUSG00000027198	chr2-93954544-93955621	0.0353608148692711	0.0263656219900335	1.34117127533111	0.179864850236692	NA
ENSMUSG00000062580	chr1-134962156-134963219	0.0844248265938289	0.0232203293164075	3.63581521361862	0.000277102922214123	NA
ENSMUSG00000042772	chr1-152399615-152401651	0.0117110393150628	0.0171965307767272	0.681011738188019	0.495864063063183	NA
ENSMUSG00000026790	chr2-30048211-30049550	0.0323574920123214	0.0152065329791362	2.12786780896848	0.0333480452581621	NA
ENSMUSG00000033096	chr2-150772103-150773222	0.0879189796593187	0.0489976268771801	1.79435179339809	0.0727570360976062	NA
ENSMUSG00000026698	chr1-162186728-162188169	0.111202740976392	0.0648445817452685	1.71491183971598	0.086361391604021	NA
ENSMUSG00000028127	chr3-121348574-121350418	0.0777104398340676	0.035396153913513	2.19544869264455	0.0281314275004293	NA
ENSMUSG00000028360	chr3-153296229-153297987	0.017924751592285	0.0125072849371595	1.43314489774116	0.15181643286369	NA
ENSMUSG00000044627	chr2-32602529-32603157	0.12254187029399	0.0307464692007613	3.98555910579014	6.73214160406441e-05	NA
ENSMUSG00000006304	chr1-74386443-74387465	0.0515712248303379	0.0108190865726542	4.76668935810965	1.87277716379345e-06	NA
ENSMUSG00000028139	chr3-94487642-94488275	-0.0421350261005478	0.106773444692982	-0.39462083687291	0.693122733436441	NA
ENSMUSG00000086118	chr2-156664144-156666924	0.0983567903166496	0.0680488021157809	1.4453860649788	0.148349475359638	NA
ENSMUSG00000099401	chr1-87022907-87024221	0.0864380069721059	0.0416241614056166	2.07663059274132	0.037835667068388	NA
ENSMUSG00000026577	chr1-164542957-164545316	0.124747067317042	0.0477645783486381	2.61170665857242	0.0090091519211628	NA
ENSMUSG00000036646	chr2-25289651-25291486	-0.0130438904603531	0.0378660229509041	-0.344474794125209	0.730489248799723	NA
ENSMUSG00000028102	chr3-96595694-96597758	0.10981916612013	0.0405061643537005	2.71117169133041	0.00670458999008013	NA
ENSMUSG00000041757	chr1-132851372-132852632	0.0629451903269326	0.0304575213827225	2.06665504838615	0.0387666697148647	NA
ENSMUSG00000026259	chr1-87509007-87511184	0.26154809131219	0.0279870464035989	9.34532667507769	9.16062446221331e-21	NA
ENSMUSG00000027433	chr2-146744984-146746409	0.000444370833432175	0.0222014974882364	0.0200153540844544	0.984031124231058	NA
ENSMUSG00000017969	chr2-166636629-166637768	0.0173691301059553	0.0732309123464605	0.237183035816634	0.812514796328319	NA
ENSMUSG00000033486	chr2-121439282-121443297	0.0988833962292252	0.0410840334810298	2.40685706467657	0.0160904660772645	NA
ENSMUSG00000086968	chr3-108195864-108198031	0.11666382746077	0.0352399129901846	3.31055946401639	0.00093109666760439	NA
ENSMUSG00000028057	chr3-88245768-88246295	-0.00108973893753291	0.0768987367642332	-0.0141710902335624	0.988693484322863	NA
ENSMUSG00000010538	chr3-88138172-88139523	-0.030517129313668	0.0391790890982375	-0.778913701570485	0.436030552193986	NA
ENSMUSG00000026088	chr1-38128916-38130533	0.027836308845257	0.038081761498804	0.730961692676195	0.464802551702407	NA
ENSMUSG00000085201	chr2-38366810-38368210	0.0350517923566694	0.0524330688009918	0.668505451964054	0.50381100293323	NA
ENSMUSG00000079353	chr2-58678194-58682429	0.0120670445296979	0.0473529616366675	0.254831886171906	0.798852946496269	NA
ENSMUSG00000045210	chr1-9541148-9541556	-0.0218221725971311	0.0342332349504414	-0.637455753998199	0.523828021742718	NA
ENSMUSG00000027254	chr2-121448301-121450249	0.0298143342991377	0.0176057034704954	1.6934474870091	0.0903703224495364	NA
ENSMUSG00000032680	chr2-151948596-151949953	-0.186955101061663	0.107484803012407	-1.73936310829061	0.0819709131182168	NA
ENSMUSG00000041355	chr3-88324589-88326032	0.0976475215991126	0.0402932895195871	2.42341895544778	0.0153751835013583	NA
ENSMUSG00000039108	chr2-180154491-180155354	0.0126746614382477	0.0652805537141942	0.194156769774638	0.846053131412714	NA
ENSMUSG00000040007	chr2-118269672-118270722	0.104157026783624	0.0575889810893722	1.80862770643542	0.0705088611140788	NA
ENSMUSG00000016356	chr2-180426868-180427616	0.0732566782843102	0.0669655992196592	1.09394493796755	0.273979128133561	NA
ENSMUSG00000032046	chr2-150786185-150788090	0.0355114990903576	0.014580877293072	2.43548439346861	0.0148718661213757	NA
ENSMUSG00000026918	chr2-27222730-27223846	0.199547577192863	0.0317685372787303	6.28129571853042	3.35762778297101e-10	NA
ENSMUSG00000004880	chr1-181888262-181889476	0.162964895920775	0.0499517389454006	3.26244690097581	0.00110454863245492	NA
ENSMUSG00000025969	chr1-62907245-62909300	0.189033233223	0.0170067120100531	11.1152133999363	1.0579738484803e-28	NA
ENSMUSG00000072258	chr1-182959103-182960623	0.0200962076244318	0.0377206279702129	0.53276439724973	0.594196682026475	NA
ENSMUSG00000087355	chr2-4485382-4486696	-0.164317520074264	0.0881963191824229	-1.86308818324259	0.0624498604932995	NA
ENSMUSG00000052062	chr1-61573390-61574835	0.307436612235216	0.0490907602723269	6.26261664170073	3.78570504459675e-10	NA
ENSMUSG00000026730	chr2-13188435-13189710	0.273964206469696	0.0514357807217574	5.32633514307305	1.00214150770091e-07	NA
ENSMUSG00000097911	chr3-133876116-133877717	-0.0770542005520393	0.032681622696108	-2.35772260357242	0.0183874273262789	NA
ENSMUSG00000026819	chr2-32307009-32308713	0.0495072591357592	0.0309547834962291	1.59934115325957	0.109744820113813	NA
ENSMUSG00000051373	chr2-32217782-32218902	0.0940212499544755	0.0643335022293314	1.46146636972001	0.14388749826252	NA
ENSMUSG00000075316	chr2-66022456-66023918	-0.0106648916068783	0.0494463189971633	-0.215686259830385	0.829232312210483	NA
ENSMUSG00000050947	chr3-107868796-107869839	0.124572576032832	0.0670646529831481	1.85749974825239	0.0632400869756272	NA
ENSMUSG00000009905	chr1-106274363-106275957	0.0696883679288212	0.0360673155242835	1.93217507085886	0.0533379010174198	NA
ENSMUSG00000027327	chr2-131168916-131170172	0.0707675479620965	0.0696383637936868	1.01621497270894	0.309527027930256	NA
ENSMUSG00000047583	chr3-154698541-154699437	0.176219269610069	0.0831083859928371	2.12035485354338	0.0339761309644913	NA
ENSMUSG00000026790	chr2-30177816-30178944	0.0398051579112708	0.014765907474023	2.69574748326834	0.00702308850698612	NA
ENSMUSG00000015337	chr2-29819784-29821174	0.109670299296576	0.0618143816919473	1.77418743494223	0.0760321518918007	NA
ENSMUSG00000093436	chr1-43178296-43179697	0.276270200146146	0.056542085535371	4.88609851458909	1.02853748226234e-06	NA
ENSMUSG00000026490	chr1-179588156-179588861	-0.0391101580173872	0.0119508310291151	-3.27258898750267	0.00106567320406694	NA
ENSMUSG00000048550	chr2-21275000-21275956	-0.0916004282286793	0.0561814718663767	-1.63043838450057	0.10300887766254	NA
ENSMUSG00000027950	chr3-89202568-89203641	0.00642632711027678	0.0604755015101561	0.106263312412507	0.915373439189207	NA
ENSMUSG00000041763	chr1-43501658-43502330	-0.0302341375949573	0.0262727560133896	-1.15077906480572	0.249823139605527	NA
ENSMUSG00000042751	chr1-153266758-153267590	0.0113587968061441	0.0186433807570364	0.60926700764061	0.542347471750613	NA
ENSMUSG00000028188	chr3-146107172-146108617	-0.0315084629600598	0.0592733308553307	-0.531579084647073	0.595017553905877	NA
ENSMUSG00000026439	chr1-132189948-132192446	0.0383412300259832	0.0357381791514871	1.07283669555358	0.283344393219092	NA
ENSMUSG00000039515	chr2-30341893-30345122	0.115989492024595	0.0326149583489178	3.55632807449051	0.000376074395093256	NA
ENSMUSG00000016349	chr2-180677839-180679411	0.0772705750334865	0.023168724038484	3.33512432126766	0.000852612720661244	NA
ENSMUSG00000039254	chr2-31824338-31824762	-0.062405113337243	0.0798283773465826	-0.781740972465282	0.434366817253905	NA
ENSMUSG00000061175	chr3-79886165-79888160	0.134736889010248	0.0285630434782249	4.71717550382771	2.39141389553618e-06	NA
ENSMUSG00000039262	chr2-32150576-32152607	0.0454232867480714	0.0151878379842364	2.99076713849703	0.0027827760870818	NA
ENSMUSG00000026810	chr2-32741055-32743351	0.0961647876481269	0.0228318074802574	4.2118780009546	2.5325632073034e-05	NA
ENSMUSG00000003135	chr1-39272694-39273700	0.114683624384577	0.0594209270315422	1.93002078751986	0.0536042621312626	NA
ENSMUSG00000026603	chr1-190091304-190092957	0.304672159716402	0.0450667545042233	6.76046374024671	1.37550752564043e-11	NA
ENSMUSG00000000305	chr2-179237741-179239032	0.208631659414429	0.026025432591198	8.0164530861627	1.08842470996341e-15	NA
ENSMUSG00000033364	chr1-74537973-74539364	0.0259608814297928	0.0195454263936364	1.32823305600768	0.184101127296102	NA
ENSMUSG00000027341	chr2-132497261-132498889	0.062390255730046	0.0515365657723955	1.21060173092605	0.226048080561532	NA
ENSMUSG00000027835	chr3-75164452-75165515	0.00681818852346482	0.024218858125558	0.281523946674828	0.778308563688478	NA
ENSMUSG00000026197	chr1-75191293-75192819	0.0710146484176931	0.0433427938206235	1.63844187598038	0.101329549651359	NA
ENSMUSG00000026047	chr1-43781197-43783659	0.0218414662215862	0.0681749429119764	0.320373810210397	0.74868497654614	NA
ENSMUSG00000056268	chr1-138994943-138996885	0.130897480912484	0.0169365853025157	7.7286819376183	1.08665796939726e-14	NA
ENSMUSG00000026662	chr2-5062675-5064761	0.0362436877613798	0.0541896356252631	0.668830623110577	0.50360352980659	NA
ENSMUSG00000074664	chr3-26039359-26040308	0.189345390199788	0.072442026722249	2.61375059156972	0.00895543836576026	NA
ENSMUSG00000026447	chr1-132944236-132946414	0.153068195583614	0.0494483789185133	3.09551493762529	0.00196471476440001	NA
ENSMUSG00000048222	chr2-121194944-121196572	0.01653647307486	0.0534365126382633	0.30946018477671	0.756971494634543	NA
ENSMUSG00000079056	chr2-127462117-127462998	0.132501496403782	0.0236691824984405	5.5980596884794	2.16764127719682e-08	NA
ENSMUSG00000015776	chr2-26902446-26903601	0.0128655409965894	0.0600951799777004	0.214086071484659	0.83047993734506	NA
ENSMUSG00000104284	chr2-3726293-3727691	-0.132705944806481	0.040628431486399	-3.26633197372894	0.00108950443282613	NA
ENSMUSG00000060244	chr1-171358365-171359104	0.180793859306011	0.0867159818480744	2.08489664134531	0.0370786836214156	NA
ENSMUSG00000023206	chr2-12154320-12155798	-0.0731918617942414	0.0964605061462624	-0.758775427564738	0.447986907235976	NA
ENSMUSG00000046688	chr3-127407507-127409583	-0.0590558735184225	0.0409876539045835	-1.4408210251775	0.149635251966671	NA
ENSMUSG00000028164	chr3-135402098-135403783	-0.127378158186764	0.0495060520183921	-2.57298154454817	0.0100826584083633	NA
