ENSMUSG00000026565	chr1-165459442-165462006
ENSMUSG00000026869	chr2-34509260-34510483
ENSMUSG00000026594	chr1-156717874-156719691
ENSMUSG00000042035	chr3-101349650-101350882
ENSMUSG00000042390	chr3-90219937-90221165
ENSMUSG00000036327	chr2-26156166-26157269
ENSMUSG00000027895	chr3-107852913-107854108
ENSMUSG00000027316	chr2-131040170-131042065
ENSMUSG00000027222	chr2-91944109-91945352
ENSMUSG00000048486	chr2-163054041-163055243
ENSMUSG00000026632	chr1-191031127-191031818
ENSMUSG00000075270	chr2-76532054-76533197
ENSMUSG00000027371	chr2-127773757-127775198
ENSMUSG00000027220	chr2-92712195-92713254
ENSMUSG00000074627	chr2-157517464-157518510
ENSMUSG00000026319	chr1-105944700-105945604
ENSMUSG00000063019	chr2-157478480-157479349
ENSMUSG00000026637	chr1-191784351-191787934
ENSMUSG00000074576	chr2-168319746-168321424
ENSMUSG00000027829	chr3-65441513-65443299
ENSMUSG00000025969	chr1-62964075-62964824
ENSMUSG00000026103	chr1-52003999-52004733
ENSMUSG00000044835	chr1-161130760-161131940
ENSMUSG00000026072	chr1-40628147-40629717
ENSMUSG00000042305	chr1-134151371-134152269
ENSMUSG00000057738	chr2-29582169-29582995
ENSMUSG00000053552	chr2-130256388-130257661
ENSMUSG00000002227	chr3-104294804-104296296
ENSMUSG00000033161	chr3-101570720-101572626
ENSMUSG00000000826	chr2-181159118-181160305
ENSMUSG00000026443	chr1-132728238-132729186
ENSMUSG00000026511	chr1-181501867-181503563
ENSMUSG00000036186	chr2-26646616-26647682
ENSMUSG00000046404	chr1-131137684-131139024
ENSMUSG00000026280	chr1-93577108-93578509
ENSMUSG00000060671	chr3-90100818-90103502
ENSMUSG00000027808	chr3-58414183-58417358
ENSMUSG00000042642	chr3-89281908-89282380
ENSMUSG00000038861	chr3-94610456-94612696
ENSMUSG00000014873	chr2-26329392-26333289
ENSMUSG00000101693	chr1-133177475-133177853
ENSMUSG00000027649	chr2-157348998-157350169
ENSMUSG00000068922	chr3-88578881-88580267
ENSMUSG00000009563	chr2-32693684-32694723
ENSMUSG00000026864	chr2-34668274-34669335
ENSMUSG00000034848	chr2-66189946-66190671
ENSMUSG00000026834	chr2-58288877-58290546
ENSMUSG00000027950	chr3-89295457-89296294
ENSMUSG00000075040	chr2-91629596-91630730
ENSMUSG00000027881	chr3-108414865-108416416
ENSMUSG00000028107	chr3-95227290-95230917
ENSMUSG00000027395	chr2-129133231-129133930
ENSMUSG00000053333	chr1-87001095-87002233
ENSMUSG00000026933	chr2-25607438-25609014
ENSMUSG00000008604	chr3-88761478-88762846
ENSMUSG00000026623	chr1-191905982-191907867
ENSMUSG00000017412	chr2-52943026-52944447
ENSMUSG00000033721	chr3-109122206-109123960
ENSMUSG00000039648	chr2-30400728-30401883
ENSMUSG00000025979	chr1-54925503-54926865
ENSMUSG00000027533	chr3-10330499-10331540
ENSMUSG00000016349	chr2-180941547-180942688
ENSMUSG00000055013	chr1-89471264-89472495
ENSMUSG00000039621	chr2-166956516-166957438
ENSMUSG00000026142	chr1-82316046-82317201
ENSMUSG00000027628	chr2-156110725-156112316
ENSMUSG00000091337	chr2-125196079-125197306
ENSMUSG00000026567	chr1-165641114-165643304
ENSMUSG00000027475	chr2-152696508-152697355
ENSMUSG00000048911	chr2-131529702-131531059
ENSMUSG00000026254	chr1-86930826-86932495
ENSMUSG00000027175	chr2-104184740-104186349
ENSMUSG00000074578	chr2-166574822-166576024
ENSMUSG00000049288	chr3-96679177-96681007
ENSMUSG00000026926	chr2-26351270-26353489
ENSMUSG00000026240	chr1-86031721-86032992
ENSMUSG00000027896	chr3-107332076-107334373
ENSMUSG00000026930	chr2-25877306-25879539
ENSMUSG00000085767	chr2-26227782-26228502
ENSMUSG00000016356	chr2-180498972-180501728
ENSMUSG00000027787	chr3-69185982-69187727
ENSMUSG00000027263	chr2-120969512-120971316
ENSMUSG00000027714	chr3-36520718-36522006
ENSMUSG00000040133	chr2-118203064-118204405
ENSMUSG00000070476	chr2-178101843-178102566
ENSMUSG00000049288	chr3-96171532-96173172
ENSMUSG00000042520	chr3-89866919-89867905
ENSMUSG00000005674	chr1-171036634-171037365
ENSMUSG00000064068	chr3-88949576-88951360
ENSMUSG00000027951	chr3-89866919-89867905
ENSMUSG00000027882	chr3-108770626-108771563
ENSMUSG00000028039	chr3-89182639-89184645
ENSMUSG00000053483	chr1-170857161-170858016
ENSMUSG00000027742	chr3-53040627-53042396
ENSMUSG00000037395	chr1-192101358-192101990
ENSMUSG00000068732	chr3-108195864-108198031
ENSMUSG00000026921	chr2-26444764-26446409
ENSMUSG00000026426	chr1-135374075-135375767
ENSMUSG00000047030	chr2-167781554-167783101
ENSMUSG00000038633	chr1-181851231-181852988
ENSMUSG00000041483	chr1-136066002-136066980
ENSMUSG00000050229	chr1-172053653-172054419
ENSMUSG00000026615	chr1-184824204-184825681
ENSMUSG00000070544	chr2-160578410-160579344
ENSMUSG00000050229	chr1-172489999-172490954
ENSMUSG00000027739	chr3-51807851-51808867
ENSMUSG00000026437	chr1-132376406-132377669
ENSMUSG00000026482	chr1-153035253-153036096
ENSMUSG00000035236	chr2-38770724-38771849
ENSMUSG00000010505	chr2-181670128-181671942
ENSMUSG00000027340	chr2-132111170-132112951
ENSMUSG00000052544	chr3-153472251-153473547
ENSMUSG00000005102	chr2-118597605-118598632
ENSMUSG00000027333	chr2-131168916-131170172
ENSMUSG00000027598	chr2-154507029-154508678
ENSMUSG00000025903	chr1-4571271-4572325
ENSMUSG00000027953	chr3-89279206-89281492
ENSMUSG00000051373	chr2-31844737-31847001
ENSMUSG00000006476	chr2-24743970-24745341
ENSMUSG00000026819	chr2-32403264-32405333
ENSMUSG00000026833	chr2-28325006-28326935
ENSMUSG00000015961	chr1-177451089-177452388
ENSMUSG00000037514	chr2-131178952-131180579
ENSMUSG00000009905	chr1-106795915-106797348
ENSMUSG00000033161	chr3-101393044-101394382
ENSMUSG00000026893	chr2-62525529-62526792
ENSMUSG00000039983	chr2-118813625-118814826
ENSMUSG00000026994	chr2-66033090-66035684
ENSMUSG00000049950	chr2-3713071-3714579
ENSMUSG00000046818	chr3-137795968-137797406
ENSMUSG00000074754	chr2-144633107-144635532
ENSMUSG00000026019	chr1-59987309-59988352
ENSMUSG00000046722	chr3-95104906-95107232
ENSMUSG00000032952	chr3-103392418-103394503
ENSMUSG00000026228	chr1-86175139-86176227
ENSMUSG00000027404	chr2-129606292-129607648
ENSMUSG00000037754	chr2-158673426-158674398
ENSMUSG00000017679	chr2-163702342-163704429
ENSMUSG00000062963	chr1-171269686-171271255
ENSMUSG00000026553	chr1-172195666-172198135
ENSMUSG00000028156	chr3-137951867-137953818
ENSMUSG00000002107	chr2-7233287-7236030
ENSMUSG00000026239	chr1-86378448-86379795
ENSMUSG00000026201	chr1-75262858-75264817
ENSMUSG00000048109	chr3-107065365-107067559
ENSMUSG00000028161	chr3-136368896-136370700
ENSMUSG00000061411	chr2-153668583-153669813
ENSMUSG00000026558	chr1-167269696-167271978
ENSMUSG00000038605	chr2-181287208-181288551
ENSMUSG00000027933	chr3-90475465-90476790
ENSMUSG00000086171	chr2-143623538-143624663
ENSMUSG00000068882	chr2-69789069-69790711
ENSMUSG00000028161	chr3-135971379-135973009
ENSMUSG00000040943	chr3-133496565-133497815
ENSMUSG00000027489	chr2-154172807-154174028
ENSMUSG00000014601	chr3-107516767-107518409
ENSMUSG00000038975	chr3-153732020-153733185
ENSMUSG00000026914	chr2-61473443-61475039
ENSMUSG00000016344	chr2-181075105-181076321
ENSMUSG00000026238	chr1-86415463-86416724
ENSMUSG00000057133	chr2-160915723-160917848
ENSMUSG00000098051	chr2-180762597-180763509
ENSMUSG00000026974	chr2-25291609-25293483
ENSMUSG00000028063	chr3-88225822-88226569
ENSMUSG00000037499	chr1-191468908-191471102
ENSMUSG00000053963	chr1-180568322-180569970
ENSMUSG00000026858	chr2-30061862-30063070
ENSMUSG00000032680	chr2-151961626-151963782
ENSMUSG00000003458	chr1-172279133-172280844
ENSMUSG00000027297	chr2-120075985-120076956
ENSMUSG00000000194	chr2-31482648-31483633
ENSMUSG00000014959	chr2-70210256-70211333
ENSMUSG00000026439	chr1-132298170-132299648
ENSMUSG00000002546	chr2-32606565-32608994
ENSMUSG00000001017	chr3-89964306-89964737
ENSMUSG00000038949	chr1-179326055-179327793
ENSMUSG00000067336	chr1-59481414-59484533
ENSMUSG00000046793	chr3-108153941-108155158
ENSMUSG00000062580	chr1-135572016-135572978
ENSMUSG00000090077	chr2-181180626-181181480
ENSMUSG00000102816	chr2-4098833-4100259
ENSMUSG00000032869	chr2-152080493-152082836
ENSMUSG00000027584	chr2-181591642-181593592
ENSMUSG00000006800	chr2-165818488-165820278
ENSMUSG00000086529	chr2-155018611-155020550
ENSMUSG00000027646	chr2-156904911-156906058
ENSMUSG00000092607	chr3-95057701-95058509
ENSMUSG00000054484	chr2-121222805-121224146
ENSMUSG00000026546	chr1-172147459-172149063
ENSMUSG00000038486	chr3-95818003-95820390
ENSMUSG00000048234	chr1-39125420-39127305
ENSMUSG00000027520	chr1-63639702-63641366
ENSMUSG00000054766	chr2-30341893-30345122
ENSMUSG00000038844	chr2-143056325-143057629
ENSMUSG00000085631	chr2-135295694-135296818
ENSMUSG00000027944	chr3-89912136-89913800
ENSMUSG00000039157	chr2-32088237-32089150
ENSMUSG00000045624	chr2-140066078-140067380
ENSMUSG00000026775	chr2-23155538-23156964
ENSMUSG00000028266	chr3-143982563-143983453
ENSMUSG00000051590	chr1-127367772-127369182
ENSMUSG00000097167	chr3-94996392-94997675
ENSMUSG00000037740	chr2-130293358-130293989
ENSMUSG00000026797	chr2-32610617-32611125
ENSMUSG00000038975	chr3-153289967-153290612
ENSMUSG00000027551	chr2-168904011-168905323
ENSMUSG00000039286	chr3-28149350-28150366
ENSMUSG00000027531	chr3-10891448-10892653
ENSMUSG00000034349	chr3-68570275-68570946
ENSMUSG00000060703	chr2-59828227-59830653
ENSMUSG00000026425	chr1-131052858-131053675
ENSMUSG00000026155	chr1-23845110-23846679
ENSMUSG00000073702	chr1-39649706-39651435
ENSMUSG00000027404	chr2-130330970-130332431
ENSMUSG00000026426	chr1-134755114-134756924
ENSMUSG00000042807	chr1-53909058-53909640
ENSMUSG00000052423	chr1-171344361-171346446
ENSMUSG00000013275	chr1-131554804-131555767
ENSMUSG00000027544	chr2-167965525-167966348
ENSMUSG00000027349	chr2-117249236-117250577
ENSMUSG00000015092	chr2-25621016-25622318
ENSMUSG00000042390	chr3-89751753-89753553
ENSMUSG00000032966	chr2-151037963-151040017
ENSMUSG00000002105	chr2-90939855-90941465
ENSMUSG00000039515	chr2-30093196-30094575
ENSMUSG00000039844	chr2-29246137-29246869
ENSMUSG00000051000	chr3-85338593-85339820
ENSMUSG00000026709	chr1-161249366-161251987
ENSMUSG00000027620	chr2-156475048-156477270
ENSMUSG00000014980	chr1-152468311-152469090
ENSMUSG00000006576	chr1-75384443-75385732
ENSMUSG00000049630	chr2-12814734-12815887
ENSMUSG00000075538	chr2-6446013-6446914
ENSMUSG00000026495	chr1-178485718-178487373
ENSMUSG00000036281	chr2-25877306-25879539
ENSMUSG00000027933	chr3-90575348-90576965
ENSMUSG00000005881	chr2-155728673-155729871
ENSMUSG00000027342	chr2-131909529-131910521
ENSMUSG00000045576	chr3-105077555-105078934
ENSMUSG00000041570	chr1-136169948-136170615
ENSMUSG00000027108	chr2-73428424-73429708
ENSMUSG00000004897	chr3-87616876-87618104
ENSMUSG00000027238	chr2-121832242-121833378
ENSMUSG00000002728	chr2-145884377-145885641
ENSMUSG00000039519	chr3-18639649-18641154
ENSMUSG00000062580	chr1-135136282-135136966
ENSMUSG00000026077	chr1-39176822-39178052
ENSMUSG00000027952	chr3-89182639-89184645
ENSMUSG00000049401	chr2-180088516-180089550
ENSMUSG00000026614	chr1-184844642-184846804
ENSMUSG00000104245	chr1-187028638-187030103
ENSMUSG00000036893	chr2-25240584-25241874
ENSMUSG00000026342	chr1-125861207-125861989
ENSMUSG00000040687	chr2-90884895-90886875
ENSMUSG00000034088	chr1-93234599-93237320
ENSMUSG00000075020	chr2-94243564-94243908
ENSMUSG00000026356	chr1-128471953-128473320
ENSMUSG00000045106	chr2-104493027-104495150
ENSMUSG00000036206	chr1-89092142-89093364
ENSMUSG00000004105	chr2-32606565-32608994
ENSMUSG00000074576	chr2-168440547-168441735
ENSMUSG00000027001	chr2-80180661-80181808
ENSMUSG00000026933	chr2-25580615-25583426
ENSMUSG00000089762	chr2-30628191-30630285
ENSMUSG00000026463	chr1-133286631-133287896
ENSMUSG00000026781	chr2-23014976-23017061
ENSMUSG00000032802	chr2-151956273-151957384
ENSMUSG00000039001	chr2-180047839-180048847
ENSMUSG00000027646	chr2-157063020-157064674
ENSMUSG00000028051	chr3-89182639-89184645
ENSMUSG00000036745	chr3-146404056-146405660
ENSMUSG00000026088	chr1-38240069-38242207
ENSMUSG00000028057	chr3-88685132-88686645
ENSMUSG00000026775	chr2-22744061-22745216
ENSMUSG00000026755	chr2-38402507-38403780
ENSMUSG00000026275	chr1-92833779-92834457
ENSMUSG00000090077	chr2-181119811-181121915
ENSMUSG00000015748	chr3-96160077-96162918
ENSMUSG00000097428	chr3-88536210-88537306
ENSMUSG00000013275	chr1-131754789-131755501
ENSMUSG00000037351	chr1-36606495-36607579
ENSMUSG00000086171	chr2-143695677-143697105
ENSMUSG00000040035	chr2-118972678-118973115
ENSMUSG00000003458	chr1-172082132-172083396
ENSMUSG00000038936	chr1-179814220-179815369
ENSMUSG00000087269	chr2-31277639-31278960
ENSMUSG00000034032	chr2-119838221-119839244
ENSMUSG00000026930	chr2-26634617-26636234
ENSMUSG00000042854	chr2-167062333-167063705
ENSMUSG00000042133	chr2-69778189-69779149
ENSMUSG00000004127	chr3-137752421-137753772
ENSMUSG00000026930	chr2-26324566-26326318
ENSMUSG00000027206	chr2-125735154-125736333
ENSMUSG00000058174	chr3-37685665-37687954
ENSMUSG00000014980	chr1-152624579-152626016
ENSMUSG00000027076	chr2-84714483-84716637
ENSMUSG00000115018	chr2-25167645-25168802
ENSMUSG00000026457	chr1-134795846-134797255
ENSMUSG00000048997	chr3-108017276-108018834
ENSMUSG00000026187	chr1-72710637-72712222
ENSMUSG00000026578	chr1-164454628-164455263
ENSMUSG00000028124	chr3-122492431-122494184
ENSMUSG00000001855	chr2-31802846-31803949
ENSMUSG00000026820	chr2-31827799-31828466
ENSMUSG00000043019	chr1-151754626-151756477
ENSMUSG00000039648	chr2-30593454-30594107
ENSMUSG00000035236	chr2-39189925-39191265
ENSMUSG00000027353	chr2-132760179-132760945
ENSMUSG00000098051	chr2-180224836-180226237
ENSMUSG00000053333	chr1-86149917-86150443
ENSMUSG00000004032	chr3-107680649-107681738
ENSMUSG00000055013	chr1-89465375-89466454
ENSMUSG00000056501	chr2-167128961-167131056
ENSMUSG00000026821	chr2-28303727-28305127
ENSMUSG00000097428	chr3-88578881-88580267
ENSMUSG00000104206	chr1-194675065-194676219
ENSMUSG00000026470	chr1-155145694-155147624
ENSMUSG00000033557	chr1-157038127-157040338
ENSMUSG00000000561	chr3-105693205-105694526
ENSMUSG00000027245	chr2-121456475-121457792
ENSMUSG00000033557	chr1-156717874-156719691
ENSMUSG00000026921	chr2-26388433-26389959
ENSMUSG00000001419	chr3-88526148-88526701
ENSMUSG00000063600	chr3-28780686-28782102
ENSMUSG00000002455	chr2-180734537-180736103
ENSMUSG00000097167	chr3-95005305-95008408
ENSMUSG00000027944	chr3-89964306-89964737
ENSMUSG00000027878	chr3-97900730-97901798
ENSMUSG00000038900	chr2-33300050-33301371
ENSMUSG00000038463	chr1-170489343-170490585
ENSMUSG00000027438	chr2-148599250-148600328
ENSMUSG00000042035	chr3-101046888-101048757
ENSMUSG00000026834	chr2-58388375-58389555
ENSMUSG00000041642	chr1-135643436-135644626
ENSMUSG00000101840	chr1-75277271-75278779
ENSMUSG00000062908	chr3-153579141-153581422
ENSMUSG00000051278	chr3-127836688-127838125
ENSMUSG00000025915	chr1-10327285-10328553
ENSMUSG00000027882	chr3-109170520-109171995
ENSMUSG00000042854	chr2-166905487-166907118
ENSMUSG00000027475	chr2-152782739-152783665
ENSMUSG00000001416	chr3-88022306-88024519
ENSMUSG00000026110	chr1-37686708-37688645
ENSMUSG00000068732	chr3-108771966-108773065
ENSMUSG00000026347	chr1-127500030-127501073
ENSMUSG00000015488	chr2-27235492-27236158
ENSMUSG00000042901	chr1-183344850-183346169
ENSMUSG00000016257	chr2-174773817-174774740
ENSMUSG00000097156	chr3-88070275-88072534
ENSMUSG00000033124	chr1-75421550-75423563
ENSMUSG00000026112	chr1-37689694-37690249
ENSMUSG00000097156	chr3-88324589-88326032
ENSMUSG00000038766	chr3-95024396-95025614
ENSMUSG00000062646	chr2-120352325-120353655
ENSMUSG00000034220	chr1-92799431-92800460
ENSMUSG00000039318	chr1-184965165-184966332
ENSMUSG00000039108	chr2-179370766-179372176
ENSMUSG00000039262	chr2-32322545-32323600
ENSMUSG00000037773	chr2-130476300-130477255
ENSMUSG00000027956	chr3-80249616-80250516
ENSMUSG00000028039	chr3-89281908-89282380
ENSMUSG00000027858	chr3-102202861-102205706
ENSMUSG00000002105	chr2-91243097-91243969
ENSMUSG00000100632	chr1-93173429-93175007
ENSMUSG00000026036	chr1-58830423-58831656
ENSMUSG00000027628	chr2-156682817-156683776
ENSMUSG00000068740	chr3-108535775-108537148
ENSMUSG00000075419	chr2-30628191-30630285
ENSMUSG00000027305	chr2-119326674-119327470
ENSMUSG00000047824	chr3-89182639-89184645
ENSMUSG00000004031	chr1-158408023-158409009
ENSMUSG00000054074	chr2-18188445-18190087
ENSMUSG00000102517	chr2-4367844-4369749
ENSMUSG00000054770	chr1-57800558-57801651
ENSMUSG00000027351	chr2-116907553-116909074
ENSMUSG00000040479	chr2-91962645-91964115
ENSMUSG00000001143	chr1-36830701-36831859
ENSMUSG00000073664	chr1-60644545-60646036
ENSMUSG00000061136	chr2-52668211-52669154
ENSMUSG00000026856	chr2-30133251-30134609
ENSMUSG00000026482	chr1-152510765-152511733
ENSMUSG00000041777	chr2-73272769-73274843
ENSMUSG00000039826	chr2-29868875-29870604
ENSMUSG00000027797	chr3-55447347-55448564
ENSMUSG00000068740	chr3-108225156-108227239
ENSMUSG00000055436	chr3-157566666-157568367
ENSMUSG00000032968	chr1-75124231-75125615
ENSMUSG00000026082	chr1-37718955-37720288
ENSMUSG00000027650	chr2-157447958-157448768
ENSMUSG00000028063	chr3-88141879-88143735
ENSMUSG00000027637	chr2-156323440-156325205
ENSMUSG00000043415	chr2-19371187-19372420
ENSMUSG00000026198	chr1-75421550-75423563
ENSMUSG00000027778	chr3-68602674-68603966
ENSMUSG00000037818	chr3-40949105-40951160
ENSMUSG00000098097	chr3-120786047-120787531
ENSMUSG00000101599	chr1-62789786-62791021
ENSMUSG00000026452	chr1-134405469-134407100
ENSMUSG00000042662	chr2-152775754-152777248
ENSMUSG00000059173	chr2-80046282-80047517
ENSMUSG00000026659	chr1-170309997-170312944
ENSMUSG00000033159	chr1-75587591-75589804
ENSMUSG00000026309	chr1-91400689-91401401
ENSMUSG00000026087	chr1-37540272-37541725
ENSMUSG00000027584	chr2-181070004-181070631
ENSMUSG00000047824	chr3-89202568-89203641
ENSMUSG00000028089	chr3-97930952-97931962
ENSMUSG00000027341	chr2-131945289-131946326
ENSMUSG00000026000	chr1-66614446-66616058
ENSMUSG00000000247	chr2-38481007-38481883
ENSMUSG00000000794	chr3-89195510-89197186
ENSMUSG00000038079	chr1-59221356-59223434
ENSMUSG00000026495	chr1-178186734-178188047
ENSMUSG00000042642	chr3-89604789-89605990
ENSMUSG00000006010	chr1-149867172-149867801
ENSMUSG00000027001	chr2-80046282-80047517
ENSMUSG00000028063	chr3-88647851-88650403
ENSMUSG00000054766	chr2-29975785-29977889
ENSMUSG00000037351	chr1-36873971-36876207
ENSMUSG00000036632	chr3-55054780-55056010
ENSMUSG00000001143	chr1-36307342-36308311
ENSMUSG00000059743	chr3-89417938-89419302
ENSMUSG00000048581	chr3-63898210-63900352
ENSMUSG00000074646	chr2-155619634-155620376
ENSMUSG00000039849	chr2-164804374-164805866
ENSMUSG00000026229	chr1-86440246-86440990
ENSMUSG00000027177	chr2-104685147-104686007
ENSMUSG00000026659	chr1-170580173-170581495
ENSMUSG00000027562	chr3-15194152-15195123
ENSMUSG00000070565	chr1-157443044-157444581
ENSMUSG00000026198	chr1-74854463-74856487
ENSMUSG00000052428	chr1-167069474-167070765
ENSMUSG00000100394	chr1-153107476-153108348
ENSMUSG00000074797	chr2-130383002-130384276
ENSMUSG00000050967	chr1-39963855-39965843
ENSMUSG00000027411	chr2-130704394-130706144
ENSMUSG00000089917	chr2-181119811-181121915
ENSMUSG00000037408	chr1-36737113-36737933
ENSMUSG00000026554	chr1-172340528-172341780
ENSMUSG00000059316	chr2-30048211-30049550
ENSMUSG00000039001	chr2-180353097-180354135
ENSMUSG00000027544	chr2-168669453-168670561
ENSMUSG00000068580	chr2-119188060-119190049
ENSMUSG00000070871	chr1-64513800-64515281
ENSMUSG00000027884	chr3-108295932-108297309
ENSMUSG00000087445	chr2-157436330-157437321
ENSMUSG00000027422	chr2-143867193-143867888
ENSMUSG00000037885	chr2-129257525-129259500
ENSMUSG00000029419	chr2-25286298-25287806
ENSMUSG00000026456	chr1-134311411-134312756
ENSMUSG00000026565	chr1-165536786-165538439
ENSMUSG00000058740	chr2-25706226-25707514
ENSMUSG00000037375	chr1-191964016-191965603
ENSMUSG00000085439	chr2-72285334-72286692
ENSMUSG00000037307	chr2-143683386-143684108
ENSMUSG00000085054	chr1-58112732-58113551
ENSMUSG00000097089	chr1-191592015-191593243
ENSMUSG00000009555	chr2-32169223-32170330
ENSMUSG00000038740	chr2-33734533-33735491
ENSMUSG00000073557	chr1-134962156-134963219
ENSMUSG00000026926	chr2-26329392-26333289
ENSMUSG00000053024	chr1-132594094-132595479
ENSMUSG00000085439	chr2-71643834-71644617
ENSMUSG00000042737	chr3-89354735-89355490
ENSMUSG00000033767	chr3-84165433-84166734
ENSMUSG00000026494	chr1-178770083-178771657
