ENSMUSG00000027669	chr3-32396289-32398208
ENSMUSG00000026174	chr1-74361783-74363830
ENSMUSG00000027797	chr3-54897667-54898723
ENSMUSG00000086714	chr2-26407890-26409658
ENSMUSG00000026179	chr1-74437470-74439940
ENSMUSG00000027642	chr2-157423654-157425988
ENSMUSG00000026754	chr2-38997510-38998702
ENSMUSG00000036352	chr2-25430463-25431537
ENSMUSG00000041439	chr1-53061537-53063124
ENSMUSG00000046330	chr1-72438914-72439832
ENSMUSG00000026637	chr1-191989570-191990543
ENSMUSG00000078896	chr2-174857891-174860058
ENSMUSG00000025314	chr2-90846576-90848128
ENSMUSG00000027953	chr3-88761478-88762846
ENSMUSG00000050556	chr2-167014710-167015934
ENSMUSG00000027475	chr2-152950295-152952685
ENSMUSG00000040035	chr2-118695503-118696623
ENSMUSG00000000826	chr2-181119811-181121915
ENSMUSG00000037703	chr2-130133538-130134545
ENSMUSG00000026427	chr1-131548070-131549289
ENSMUSG00000034432	chr1-90288671-90290738
ENSMUSG00000027108	chr2-72602070-72602828
ENSMUSG00000000561	chr3-105450681-105453292
ENSMUSG00000001017	chr3-90490418-90491613
ENSMUSG00000026781	chr2-23067689-23069769
ENSMUSG00000038718	chr2-34671053-34672515
ENSMUSG00000019188	chr2-152914145-152915063
ENSMUSG00000060424	chr1-42769930-42770774
ENSMUSG00000050711	chr1-79290690-79292330
ENSMUSG00000033943	chr2-119413351-119414594
ENSMUSG00000033068	chr2-150839804-150840604
ENSMUSG00000035033	chr2-62128200-62130891
ENSMUSG00000047793	chr1-92711434-92713053
ENSMUSG00000054387	chr1-132728238-132729186
ENSMUSG00000027433	chr2-146414305-146415351
ENSMUSG00000027132	chr2-112601223-112603039
ENSMUSG00000037152	chr3-51169237-51171189
ENSMUSG00000027618	chr2-156277937-156279378
ENSMUSG00000028070	chr3-87659828-87660951
ENSMUSG00000026074	chr1-39988692-39990521
ENSMUSG00000027628	chr2-156298014-156299230
ENSMUSG00000010505	chr2-181713097-181715943
ENSMUSG00000070738	chr1-87729693-87730556
ENSMUSG00000026676	chr2-5435500-5436278
ENSMUSG00000027185	chr2-103871382-103872579
ENSMUSG00000026810	chr2-32581297-32581995
ENSMUSG00000038900	chr2-33315097-33316149
ENSMUSG00000027405	chr2-130133538-130134545
ENSMUSG00000036327	chr2-25835878-25836904
ENSMUSG00000055436	chr3-158036056-158037169
ENSMUSG00000070883	chr2-69476656-69477445
ENSMUSG00000073664	chr1-59886510-59887665
ENSMUSG00000042305	chr1-134680832-134683000
ENSMUSG00000042305	chr1-134243722-134245659
ENSMUSG00000051703	chr1-75124231-75125615
ENSMUSG00000087679	chr2-26300055-26301146
ENSMUSG00000010505	chr2-181059962-181060819
ENSMUSG00000027217	chr2-93383468-93384591
ENSMUSG00000026926	chr2-26298063-26299906
ENSMUSG00000026819	chr2-32287479-32288959
ENSMUSG00000073678	chr1-55052025-55053370
ENSMUSG00000005089	chr2-102598757-102600832
ENSMUSG00000056501	chr2-167128961-167131056
ENSMUSG00000042272	chr2-77341411-77342627
ENSMUSG00000027642	chr2-156720380-156721838
ENSMUSG00000028098	chr3-96261751-96264136
ENSMUSG00000026439	chr1-131910009-131911653
ENSMUSG00000026442	chr1-132189948-132192446
ENSMUSG00000099632	chr2-163480362-163482323
ENSMUSG00000067851	chr1-10596068-10597397
ENSMUSG00000091476	chr1-177363569-177365128
ENSMUSG00000027573	chr2-180762597-180763509
ENSMUSG00000028063	chr3-88831605-88832155
ENSMUSG00000097316	chr1-191989570-191990543
ENSMUSG00000039725	chr2-165000921-165003284
ENSMUSG00000026425	chr1-131543776-131544500
ENSMUSG00000027177	chr2-104409639-104410988
ENSMUSG00000015087	chr2-25209913-25211873
ENSMUSG00000038085	chr2-156420363-156422291
ENSMUSG00000033701	chr1-155416460-155417897
ENSMUSG00000003662	chr2-127537178-127538174
ENSMUSG00000026576	chr1-164138237-164139272
ENSMUSG00000067879	chr1-9772701-9773675
ENSMUSG00000019715	chr2-30093196-30094575
ENSMUSG00000027288	chr2-119971187-119973581
ENSMUSG00000058135	chr3-107895300-107896741
ENSMUSG00000027222	chr2-92051988-92053053
ENSMUSG00000033557	chr1-156302653-156304212
ENSMUSG00000053870	chr3-154596266-154597903
ENSMUSG00000062580	chr1-134770435-134772322
ENSMUSG00000009549	chr2-118372724-118374467
ENSMUSG00000027671	chr3-32967980-32969889
ENSMUSG00000040506	chr2-92006837-92009185
ENSMUSG00000026895	chr2-35767803-35769713
ENSMUSG00000039001	chr2-180170508-180172391
ENSMUSG00000026447	chr1-132520649-132521411
ENSMUSG00000097760	chr1-132858225-132859500
ENSMUSG00000033400	chr3-116711608-116713324
ENSMUSG00000026347	chr1-127424389-127425513
ENSMUSG00000026765	chr2-49710981-49712741
ENSMUSG00000026313	chr1-92179572-92181306
ENSMUSG00000026848	chr2-30399272-30400453
ENSMUSG00000090213	chr2-167690490-167691397
ENSMUSG00000026443	chr1-132511255-132513538
ENSMUSG00000039648	chr2-30269804-30270831
ENSMUSG00000038855	chr1-180457976-180459122
ENSMUSG00000027272	chr2-121294593-121297018
ENSMUSG00000004897	chr3-87960457-87961480
ENSMUSG00000037470	chr1-36603049-36604091
ENSMUSG00000014601	chr3-107158822-107160532
ENSMUSG00000035437	chr2-37766476-37767533
ENSMUSG00000015839	chr2-75469995-75471147
ENSMUSG00000026727	chr2-12844321-12845307
ENSMUSG00000027950	chr3-89747025-89748232
ENSMUSG00000016346	chr2-180659271-180661928
ENSMUSG00000032968	chr1-75357269-75359938
ENSMUSG00000027546	chr2-168788894-168789862
ENSMUSG00000040713	chr1-166047621-166049527
ENSMUSG00000036646	chr2-25223976-25225503
ENSMUSG00000098108	chr3-107065365-107067559
ENSMUSG00000058594	chr2-11529653-11530761
ENSMUSG00000027637	chr2-156475048-156477270
ENSMUSG00000086453	chr2-164975805-164977154
ENSMUSG00000039826	chr2-29563136-29564884
ENSMUSG00000036327	chr2-26500018-26501266
ENSMUSG00000044337	chr1-89780579-89782806
ENSMUSG00000026869	chr2-34531467-34532510
ENSMUSG00000025964	chr1-63667793-63669107
ENSMUSG00000026005	chr1-66388505-66389644
ENSMUSG00000026442	chr1-132893316-132894081
ENSMUSG00000058076	chr1-171287236-171288417
ENSMUSG00000028101	chr3-96727076-96729190
ENSMUSG00000101799	chr1-51513010-51514037
ENSMUSG00000087269	chr2-30920018-30920877
ENSMUSG00000026204	chr1-75384443-75385732
ENSMUSG00000025314	chr2-90781981-90784129
ENSMUSG00000027551	chr2-168683209-168685281
ENSMUSG00000027086	chr2-69115888-69117324
ENSMUSG00000026452	chr1-134331836-134333638
ENSMUSG00000027012	chr2-70913419-70915271
ENSMUSG00000038671	chr2-181059962-181060819
ENSMUSG00000027883	chr3-108383362-108384182
ENSMUSG00000038619	chr3-95042088-95043166
ENSMUSG00000038205	chr3-97810917-97813017
ENSMUSG00000009418	chr1-135554681-135556308
ENSMUSG00000027652	chr2-158377687-158378408
ENSMUSG00000089794	chr3-9423019-9426115
ENSMUSG00000038241	chr2-156289347-156290697
ENSMUSG00000051329	chr2-90666688-90668545
ENSMUSG00000009563	chr2-32881657-32882994
ENSMUSG00000037408	chr1-36633618-36635396
ENSMUSG00000042670	chr2-106215679-106217055
ENSMUSG00000015745	chr3-95667454-95669556
ENSMUSG00000043019	chr1-151777301-151778234
ENSMUSG00000026857	chr2-30399272-30400453
ENSMUSG00000025982	chr1-55052025-55053370
ENSMUSG00000015843	chr1-167066011-167067531
ENSMUSG00000038705	chr2-181419457-181421212
ENSMUSG00000038766	chr3-95314575-95316275
ENSMUSG00000042066	chr1-131827312-131828819
ENSMUSG00000027176	chr2-103982038-103983239
ENSMUSG00000044991	chr2-132262568-132264571
ENSMUSG00000038170	chr3-97810917-97813017
ENSMUSG00000068917	chr3-89308172-89308816
ENSMUSG00000102014	chr1-127367772-127369182
ENSMUSG00000025816	chr2-5607776-5608797
ENSMUSG00000085566	chr2-131037021-131038144
ENSMUSG00000026806	chr2-28839619-28841104
ENSMUSG00000060519	chr1-156904828-156905902
ENSMUSG00000039621	chr2-166833377-166835075
ENSMUSG00000048814	chr1-38437745-38439201
ENSMUSG00000039483	chr2-30265299-30266900
ENSMUSG00000074212	chr3-137512399-137513979
ENSMUSG00000062319	chr2-6834581-6837546
ENSMUSG00000042548	chr2-153408851-153411085
ENSMUSG00000025981	chr1-54905716-54907606
ENSMUSG00000039205	chr2-32570341-32571393
ENSMUSG00000025920	chr1-16618211-16619983
ENSMUSG00000027109	chr2-72995189-72996347
ENSMUSG00000026249	chr1-80073701-80074794
ENSMUSG00000026104	chr1-52158566-52159673
ENSMUSG00000039463	chr2-167298627-167300587
ENSMUSG00000027387	chr2-129100562-129101649
ENSMUSG00000028064	chr3-88832382-88832860
ENSMUSG00000058076	chr1-170884483-170886153
ENSMUSG00000040265	chr1-162570097-162571799
ENSMUSG00000044349	chr2-158241193-158242861
ENSMUSG00000027669	chr3-32909978-32911554
ENSMUSG00000027589	chr2-180987065-180989038
ENSMUSG00000010453	chr1-36444524-36445740
ENSMUSG00000026018	chr1-59762318-59764239
ENSMUSG00000027894	chr3-107112729-107114795
ENSMUSG00000038375	chr2-154892179-154893432
ENSMUSG00000053024	chr1-132417049-132418337
ENSMUSG00000066595	chr1-191020442-191021381
ENSMUSG00000086968	chr3-108013000-108013990
ENSMUSG00000026617	chr1-184844642-184846804
ENSMUSG00000041975	chr2-71274077-71275534
ENSMUSG00000009555	chr2-32558476-32560242
ENSMUSG00000039021	chr2-32167172-32168348
ENSMUSG00000015714	chr3-95295496-95296775
ENSMUSG00000025925	chr1-16057056-16059401
ENSMUSG00000027639	chr2-157456915-157458239
ENSMUSG00000118506	chr3-89860523-89861609
ENSMUSG00000075415	chr2-31458625-31460990
ENSMUSG00000032826	chr3-127034830-127036614
ENSMUSG00000001016	chr3-90247635-90249098
ENSMUSG00000104586	chr3-58116806-58117828
ENSMUSG00000027111	chr2-72038119-72039350
ENSMUSG00000055371	chr2-52176239-52177740
ENSMUSG00000068523	chr3-146399014-146399677
ENSMUSG00000106218	chr3-88647851-88650403
ENSMUSG00000085436	chr2-164890710-164891783
ENSMUSG00000038860	chr2-32581297-32581995
ENSMUSG00000026490	chr1-179853372-179854874
ENSMUSG00000054074	chr2-18473096-18474023
ENSMUSG00000042305	chr1-134048821-134049209
ENSMUSG00000068130	chr2-150671439-150672367
ENSMUSG00000075028	chr2-92771927-92773348
ENSMUSG00000085436	chr2-164988939-164990231
ENSMUSG00000036992	chr2-148634062-148635111
ENSMUSG00000025995	chr1-45472024-45473794
ENSMUSG00000079484	chr2-30435538-30436401
ENSMUSG00000085315	chr2-52471616-52472796
ENSMUSG00000101599	chr1-63457821-63459666
ENSMUSG00000028069	chr3-88199904-88201319
ENSMUSG00000026388	chr1-119648092-119649523
ENSMUSG00000000823	chr2-181537545-181538402
ENSMUSG00000039831	chr3-122121587-122122660
ENSMUSG00000102416	chr1-36441034-36441693
ENSMUSG00000010505	chr2-180941547-180942688
ENSMUSG00000027748	chr3-53756002-53757206
ENSMUSG00000026563	chr1-166047621-166049527
ENSMUSG00000039046	chr2-6705273-6706520
ENSMUSG00000035268	chr2-163658093-163659368
ENSMUSG00000023087	chr3-51483354-51484948
ENSMUSG00000046688	chr3-127632285-127634901
ENSMUSG00000027285	chr2-120567277-120568203
ENSMUSG00000085566	chr2-130838840-130841338
ENSMUSG00000036850	chr2-25240584-25241874
ENSMUSG00000058407	chr1-37686708-37688645
ENSMUSG00000068747	chr3-108383362-108384182
ENSMUSG00000059588	chr2-84454709-84455716
ENSMUSG00000038831	chr2-33164451-33166452
ENSMUSG00000044167	chr3-52578827-52579734
ENSMUSG00000036186	chr2-26298063-26299906
ENSMUSG00000026034	chr1-58614365-58615024
ENSMUSG00000027297	chr2-119803439-119804215
ENSMUSG00000097745	chr3-152191766-152194283
ENSMUSG00000026568	chr1-164848488-164849375
ENSMUSG00000089706	chr1-97976120-97977875
ENSMUSG00000032869	chr2-151701762-151703473
ENSMUSG00000006304	chr1-74207684-74208699
ENSMUSG00000055547	chr1-152983009-152984376
ENSMUSG00000078201	chr2-25286298-25287806
ENSMUSG00000026077	chr1-39092757-39093682
ENSMUSG00000025967	chr1-62907245-62909300
ENSMUSG00000016356	chr2-180890349-180891978
ENSMUSG00000027878	chr3-97854488-97855667
ENSMUSG00000026853	chr2-30717453-30719411
ENSMUSG00000034154	chr2-119733139-119734167
ENSMUSG00000033147	chr3-101505799-101506933
ENSMUSG00000040794	chr2-90542627-90544444
ENSMUSG00000037902	chr2-129296804-129298069
ENSMUSG00000027086	chr2-69476656-69477445
ENSMUSG00000050896	chr2-85011714-85013253
ENSMUSG00000074890	chr2-121358138-121359296
ENSMUSG00000059005	chr2-75703343-75705556
ENSMUSG00000028039	chr3-89164350-89165387
ENSMUSG00000027533	chr3-10326531-10327155
ENSMUSG00000041907	chr1-43091357-43093246
ENSMUSG00000038331	chr1-57264581-57265891
ENSMUSG00000026509	chr1-182408148-182409813
ENSMUSG00000027649	chr2-157750602-157752875
ENSMUSG00000045503	chr2-164400477-164402117
ENSMUSG00000103435	chr1-177013961-177015741
ENSMUSG00000074238	chr3-127257328-127259260
ENSMUSG00000008200	chr2-90884895-90886875
ENSMUSG00000026434	chr1-132189948-132192446
ENSMUSG00000037307	chr2-144330091-144332225
ENSMUSG00000069072	chr3-31056103-31057727
ENSMUSG00000001415	chr3-88199904-88201319
ENSMUSG00000014602	chr1-93444179-93446285
ENSMUSG00000043241	chr2-5468935-5470184
ENSMUSG00000039262	chr2-31726751-31729856
ENSMUSG00000027188	chr2-101919828-101921247
ENSMUSG00000053552	chr2-130449373-130451931
ENSMUSG00000092607	chr3-94786007-94787806
ENSMUSG00000062590	chr1-86178560-86179428
ENSMUSG00000051223	chr1-58616668-58617708
ENSMUSG00000015522	chr3-95087764-95089591
ENSMUSG00000027359	chr2-126706765-126707961
ENSMUSG00000028124	chr3-121699724-121701239
ENSMUSG00000045576	chr3-104789910-104791420
ENSMUSG00000037872	chr1-173389224-173390929
ENSMUSG00000026705	chr1-160547835-160549058
ENSMUSG00000027018	chr2-71689965-71691438
ENSMUSG00000026786	chr2-23021542-23024144
ENSMUSG00000042662	chr2-152686245-152687710
ENSMUSG00000026764	chr2-49743492-49744735
ENSMUSG00000013275	chr1-131962534-131964232
ENSMUSG00000039735	chr3-122273576-122274935
ENSMUSG00000040710	chr1-95341808-95343203
ENSMUSG00000036504	chr2-25097760-25099418
ENSMUSG00000038034	chr1-172147459-172149063
ENSMUSG00000073557	chr1-134888784-134890233
ENSMUSG00000038576	chr1-182281884-182283323
ENSMUSG00000052759	chr1-136664790-136665925
ENSMUSG00000028082	chr3-86141569-86143486
ENSMUSG00000103983	chr1-171149944-171151519
ENSMUSG00000026028	chr1-58972808-58974359
ENSMUSG00000062590	chr1-85891462-85892130
ENSMUSG00000026509	chr1-182792239-182793229
ENSMUSG00000027575	chr2-181084807-181086173
ENSMUSG00000041959	chr3-93568110-93569354
ENSMUSG00000026790	chr2-29514758-29516535
ENSMUSG00000037902	chr2-129231618-129233080
ENSMUSG00000062319	chr2-7269511-7270920
ENSMUSG00000053141	chr2-162219352-162220175
ENSMUSG00000025968	chr1-62789786-62791021
ENSMUSG00000026307	chr1-91663367-91665114
ENSMUSG00000075419	chr2-30251505-30253239
ENSMUSG00000007659	chr2-152437126-152437972
ENSMUSG00000026032	chr1-58616668-58617708
ENSMUSG00000049160	chr1-161169901-161171303
ENSMUSG00000098912	chr3-88526148-88526701
ENSMUSG00000025962	chr1-63993881-63996256
ENSMUSG00000086638	chr2-156064988-156066918
ENSMUSG00000037259	chr2-144550196-144551210
ENSMUSG00000014873	chr2-27043124-27044578
ENSMUSG00000027506	chr3-8665689-8666066
ENSMUSG00000026833	chr2-28187921-28189086
ENSMUSG00000040794	chr2-90666688-90668545
ENSMUSG00000057363	chr1-43445137-43447144
ENSMUSG00000097433	chr1-136055622-136056396
ENSMUSG00000038685	chr2-181312696-181314904
ENSMUSG00000027466	chr2-152143094-152144303
ENSMUSG00000026821	chr2-28303727-28305127
ENSMUSG00000035109	chr2-125305559-125306076
ENSMUSG00000026202	chr1-75234664-75235020
ENSMUSG00000042766	chr3-88784776-88786518
ENSMUSG00000049339	chr1-74802971-74803877
ENSMUSG00000058407	chr1-38358271-38359633
ENSMUSG00000041220	chr3-129617443-129618599
ENSMUSG00000026709	chr1-161142319-161143886
ENSMUSG00000049288	chr3-96065229-96066934
ENSMUSG00000026856	chr2-30692033-30694040
ENSMUSG00000040174	chr2-93383468-93384591
ENSMUSG00000026853	chr2-30613458-30615028
ENSMUSG00000032997	chr1-75587591-75589804
ENSMUSG00000027944	chr3-89959108-89959930
ENSMUSG00000026958	chr2-24761699-24763629
ENSMUSG00000027330	chr2-131261690-131263249
ENSMUSG00000026349	chr1-128015232-128016500
ENSMUSG00000027778	chr3-68570275-68570946
ENSMUSG00000089917	chr2-181128711-181129427
ENSMUSG00000033671	chr1-156040510-156041239
ENSMUSG00000039037	chr3-152791845-152793847
ENSMUSG00000027286	chr2-120563109-120564268
ENSMUSG00000036086	chr1-128243521-128245200
ENSMUSG00000050556	chr2-166712390-166714621
ENSMUSG00000026035	chr1-58392017-58394004
ENSMUSG00000005881	chr2-155628923-155629813
ENSMUSG00000015829	chr1-159564902-159566054
ENSMUSG00000038705	chr2-180487941-180489070
ENSMUSG00000042133	chr2-69115888-69117324
ENSMUSG00000026565	chr1-166043514-166044439
ENSMUSG00000027968	chr3-126997480-126999542
ENSMUSG00000039021	chr2-32298697-32299979
ENSMUSG00000078919	chr2-168380199-168381386
ENSMUSG00000056145	chr3-107065365-107067559
ENSMUSG00000028049	chr3-88949576-88951360
ENSMUSG00000075040	chr2-91243097-91243969
ENSMUSG00000026740	chr2-18688679-18690884
ENSMUSG00000028053	chr3-89316751-89317273
ENSMUSG00000026925	chr2-26634617-26636234
ENSMUSG00000000827	chr2-181591642-181593592
ENSMUSG00000027500	chr3-8202581-8203991
ENSMUSG00000004896	chr3-87970054-87973115
ENSMUSG00000026087	chr1-37744365-37745659
ENSMUSG00000000876	chr2-154410208-154410686
ENSMUSG00000070939	chr1-43005360-43006906
ENSMUSG00000026458	chr1-134195474-134197054
ENSMUSG00000085526	chr1-130575857-130577231
ENSMUSG00000027546	chr2-168205225-168207811
ENSMUSG00000026103	chr1-52170890-52172360
ENSMUSG00000010453	chr1-36743495-36745045
ENSMUSG00000042745	chr2-152671078-152671990
ENSMUSG00000001052	chr3-129830476-129831892
ENSMUSG00000050075	chr3-58832957-58834158
ENSMUSG00000060445	chr2-178204274-178205062
ENSMUSG00000036186	chr2-26236704-26237823
ENSMUSG00000034848	chr2-66408093-66410326
ENSMUSG00000027748	chr3-53919340-53920750
ENSMUSG00000033955	chr2-84886288-84887404
ENSMUSG00000026923	chr2-26156166-26157269
ENSMUSG00000026189	chr1-71897297-71898887
ENSMUSG00000026426	chr1-135378528-135378982
ENSMUSG00000026958	chr2-25261920-25263408
ENSMUSG00000086186	chr2-109710347-109711742
ENSMUSG00000038793	chr1-180462078-180463005
ENSMUSG00000026851	chr2-30670201-30672112
ENSMUSG00000092607	chr3-95516919-95518253
ENSMUSG00000053965	chr3-122728692-122730916
ENSMUSG00000027937	chr3-89751753-89753553
ENSMUSG00000035268	chr2-163243740-163244987
ENSMUSG00000028057	chr3-88831605-88832155
ENSMUSG00000028080	chr3-86507486-86508264
ENSMUSG00000006494	chr2-71812487-71813324
ENSMUSG00000002227	chr3-105039808-105041485
ENSMUSG00000090071	chr1-75282819-75283610
ENSMUSG00000027193	chr2-94272721-94274371
ENSMUSG00000038619	chr3-95356647-95357530
ENSMUSG00000039050	chr2-180251071-180251883
ENSMUSG00000026442	chr1-132504939-132505596
ENSMUSG00000026696	chr1-162186728-162188169
ENSMUSG00000068882	chr2-69585218-69586430
ENSMUSG00000026603	chr1-189644690-189645955
ENSMUSG00000037761	chr2-158711993-158713283
ENSMUSG00000026754	chr2-38460358-38461624
ENSMUSG00000045658	chr1-84620686-84621958
ENSMUSG00000028049	chr3-89226982-89228622
ENSMUSG00000025956	chr1-64884735-64885901
ENSMUSG00000098108	chr3-107256782-107258279
ENSMUSG00000039047	chr3-152259372-152260318
ENSMUSG00000039205	chr2-32287479-32288959
ENSMUSG00000027652	chr2-158732892-158735363
ENSMUSG00000035513	chr2-28699246-28700747
ENSMUSG00000000339	chr3-116331849-116332389
ENSMUSG00000026932	chr2-25982246-25984360
ENSMUSG00000026974	chr2-25291609-25293483
ENSMUSG00000023087	chr3-51339754-51342141
ENSMUSG00000035093	chr2-125189180-125190415
ENSMUSG00000040724	chr3-107038554-107039679
ENSMUSG00000026930	chr2-26627837-26629688
ENSMUSG00000026344	chr1-125434486-125436355
ENSMUSG00000100303	chr2-75150694-75152023
ENSMUSG00000026784	chr2-23028534-23029473
ENSMUSG00000037307	chr2-144164935-144166323
ENSMUSG00000085316	chr2-116971953-116972849
ENSMUSG00000028060	chr3-88772402-88772889
ENSMUSG00000026707	chr2-14960506-14961699
ENSMUSG00000067336	chr1-59987309-59988352
ENSMUSG00000027566	chr2-179875017-179875775
ENSMUSG00000027676	chr3-33799348-33800801
ENSMUSG00000027411	chr2-129873400-129875107
ENSMUSG00000004110	chr1-154500325-154501219
ENSMUSG00000025986	chr1-47192621-47194064
ENSMUSG00000075316	chr2-66179699-66180653
ENSMUSG00000040896	chr3-105566530-105569251
ENSMUSG00000074994	chr2-104318730-104319426
ENSMUSG00000060743	chr1-180519927-180521000
ENSMUSG00000097745	chr3-152798182-152801490
ENSMUSG00000039001	chr2-179811699-179814279
ENSMUSG00000026281	chr1-93633821-93636530
ENSMUSG00000028189	chr3-146499087-146501823
ENSMUSG00000026786	chr2-22864397-22865586
ENSMUSG00000005687	chr3-102733907-102736219
ENSMUSG00000027944	chr3-89411209-89412491
ENSMUSG00000039254	chr2-31726751-31729856
ENSMUSG00000027221	chr2-92477482-92478561
ENSMUSG00000027716	chr3-36351909-36353224
ENSMUSG00000048550	chr2-21665530-21666520
ENSMUSG00000058407	chr1-38185309-38186494
ENSMUSG00000017999	chr2-166487073-166489334
ENSMUSG00000007097	chr1-172053653-172054419
ENSMUSG00000016933	chr2-160872107-160873703
ENSMUSG00000052759	chr1-136151038-136152102
ENSMUSG00000026249	chr1-79449867-79451196
ENSMUSG00000079110	chr2-120242902-120245951
ENSMUSG00000047459	chr2-155472640-155474561
ENSMUSG00000040035	chr2-118710974-118711669
