ENSMUSG00000052539	chr3-104294804-104296296
ENSMUSG00000001855	chr2-31844737-31847001
ENSMUSG00000015776	chr2-26363625-26366941
ENSMUSG00000038034	chr1-172349517-172350940
ENSMUSG00000027488	chr2-154524857-154526224
ENSMUSG00000046994	chr1-55087101-55088768
ENSMUSG00000097089	chr1-192266181-192267615
ENSMUSG00000040549	chr2-90904013-90905234
ENSMUSG00000076437	chr2-84689706-84691453
ENSMUSG00000036352	chr2-25426882-25427264
ENSMUSG00000006418	chr2-167143929-167145452
ENSMUSG00000026848	chr2-30472818-30474583
ENSMUSG00000063145	chr2-68980854-68982625
ENSMUSG00000027506	chr3-9357298-9358698
ENSMUSG00000028069	chr3-87545860-87547454
ENSMUSG00000101640	chr1-17009090-17011254
ENSMUSG00000026273	chr1-92910288-92912016
ENSMUSG00000042745	chr2-152293208-152294492
ENSMUSG00000027834	chr3-75686793-75688215
ENSMUSG00000010175	chr1-189644690-189645955
ENSMUSG00000026672	chr2-5468935-5470184
ENSMUSG00000038855	chr1-180406483-180408418
ENSMUSG00000066798	chr2-37568846-37570970
ENSMUSG00000027634	chr2-156400810-156402126
ENSMUSG00000028064	chr3-88716455-88717608
ENSMUSG00000026791	chr2-32854142-32854603
ENSMUSG00000027582	chr2-181385809-181386520
ENSMUSG00000037351	chr1-36444524-36445740
ENSMUSG00000006010	chr1-149876311-149877280
ENSMUSG00000027130	chr2-112295846-112297043
ENSMUSG00000042111	chr1-34583615-34584476
ENSMUSG00000041570	chr1-136538112-136539152
ENSMUSG00000041921	chr2-71643834-71644617
ENSMUSG00000035399	chr2-163202737-163205586
ENSMUSG00000027342	chr2-132343624-132344889
ENSMUSG00000090733	chr3-90097571-90098913
ENSMUSG00000026113	chr1-37100323-37101573
ENSMUSG00000034216	chr2-118662769-118664861
ENSMUSG00000028102	chr3-96696174-96697862
ENSMUSG00000059149	chr1-131543776-131544500
ENSMUSG00000068798	chr3-105480983-105482317
ENSMUSG00000027978	chr3-123103112-123103720
ENSMUSG00000050967	chr1-39922683-39923980
ENSMUSG00000005506	chr2-90613067-90615509
ENSMUSG00000040794	chr2-90846576-90848128
ENSMUSG00000001416	chr3-88483291-88484156
ENSMUSG00000026640	chr1-194630395-194631216
ENSMUSG00000085397	chr2-32287479-32288959
ENSMUSG00000027488	chr2-154568821-154570386
ENSMUSG00000039515	chr2-30151176-30154043
ENSMUSG00000028049	chr3-88628953-88631618
ENSMUSG00000016349	chr2-180723473-180726197
ENSMUSG00000026154	chr1-24136844-24137691
ENSMUSG00000050947	chr3-108378916-108379928
ENSMUSG00000026819	chr2-32558476-32560242
ENSMUSG00000042737	chr3-89316751-89317273
ENSMUSG00000038642	chr3-95588193-95589380
ENSMUSG00000048100	chr3-108200211-108201138
ENSMUSG00000068115	chr2-151037963-151040017
ENSMUSG00000003135	chr1-39978648-39981006
ENSMUSG00000026172	chr1-74312446-74313955
ENSMUSG00000027254	chr2-120969512-120971316
ENSMUSG00000084946	chr2-71749372-71751702
ENSMUSG00000049288	chr3-96261751-96264136
ENSMUSG00000040289	chr3-8244682-8246572
ENSMUSG00000026434	chr1-131844541-131845409
ENSMUSG00000060029	chr2-130273677-130275175
ENSMUSG00000087269	chr2-31245212-31247241
ENSMUSG00000074918	chr2-118456332-118458431
ENSMUSG00000039725	chr2-164924226-164925007
ENSMUSG00000027722	chr3-37874849-37876383
ENSMUSG00000067795	chr1-16586078-16588056
ENSMUSG00000041977	chr3-87884509-87887177
ENSMUSG00000014602	chr1-92697880-92700023
ENSMUSG00000036745	chr3-146812091-146813695
ENSMUSG00000091337	chr2-125189180-125190415
ENSMUSG00000026637	chr1-192170836-192172453
ENSMUSG00000026032	chr1-58585358-58586962
ENSMUSG00000027303	chr2-129873400-129875107
ENSMUSG00000036281	chr2-26359747-26361254
ENSMUSG00000033061	chr1-74858081-74859030
ENSMUSG00000034850	chr2-127133437-127134571
ENSMUSG00000075419	chr2-29817473-29818333
ENSMUSG00000040612	chr1-166243310-166244887
ENSMUSG00000026424	chr1-135374075-135375767
ENSMUSG00000025911	chr1-9541148-9541556
ENSMUSG00000039234	chr3-123149560-123151024
ENSMUSG00000087519	chr2-120608643-120609971
ENSMUSG00000026917	chr2-27441813-27443583
ENSMUSG00000028007	chr3-117788077-117789826
ENSMUSG00000027950	chr3-89940961-89942103
ENSMUSG00000026974	chr2-25317523-25319593
ENSMUSG00000034738	chr2-68860866-68862822
ENSMUSG00000035437	chr2-37442456-37443816
ENSMUSG00000038619	chr3-95950516-95951840
ENSMUSG00000034640	chr3-65103860-65104849
ENSMUSG00000027189	chr2-102635070-102636757
ENSMUSG00000026520	chr1-180725307-180726709
ENSMUSG00000075284	chr2-73631478-73632572
ENSMUSG00000038671	chr2-180734537-180736103
ENSMUSG00000027242	chr2-121716730-121717616
ENSMUSG00000027882	chr3-108839620-108841027
ENSMUSG00000026307	chr1-90732868-90734744
ENSMUSG00000026111	chr1-37689694-37690249
ENSMUSG00000041757	chr1-133353086-133354062
ENSMUSG00000038855	chr1-179847524-179848522
ENSMUSG00000074578	chr2-166950792-166951925
ENSMUSG00000014355	chr2-128984392-128985583
ENSMUSG00000015843	chr1-167801857-167803384
ENSMUSG00000037818	chr3-41194129-41195981
ENSMUSG00000038241	chr2-155472640-155474561
ENSMUSG00000028064	chr3-88440483-88441362
ENSMUSG00000016181	chr1-192555031-192556270
ENSMUSG00000106093	chr3-105800350-105801892
ENSMUSG00000027371	chr2-127481768-127483503
ENSMUSG00000027429	chr2-144599725-144600985
ENSMUSG00000073236	chr2-153382783-153383946
ENSMUSG00000075538	chr2-7346888-7347653
ENSMUSG00000026034	chr1-58710855-58714120
ENSMUSG00000026632	chr1-190527309-190528366
ENSMUSG00000027551	chr2-168402821-168403765
ENSMUSG00000026786	chr2-22961563-22962754
ENSMUSG00000016344	chr2-180909965-180911984
ENSMUSG00000085397	chr2-32360605-32362052
ENSMUSG00000015711	chr3-95110629-95111648
ENSMUSG00000104973	chr3-104678575-104679382
ENSMUSG00000052428	chr1-167246934-167248338
ENSMUSG00000005625	chr3-95104906-95107232
ENSMUSG00000027323	chr2-118713931-118715294
ENSMUSG00000008604	chr3-88296192-88297965
ENSMUSG00000001052	chr3-129389809-129390990
ENSMUSG00000009555	chr2-32167172-32168348
ENSMUSG00000033257	chr1-74537973-74539364
ENSMUSG00000026578	chr1-164217394-164219128
ENSMUSG00000058135	chr3-108203740-108204385
ENSMUSG00000027889	chr3-108405381-108406873
ENSMUSG00000050373	chr2-164822489-164823583
ENSMUSG00000037994	chr3-135404009-135405073
ENSMUSG00000026858	chr2-29964197-29966295
ENSMUSG00000027489	chr2-154372126-154373124
ENSMUSG00000017897	chr2-165883485-165884248
ENSMUSG00000015090	chr2-25469040-25470455
ENSMUSG00000028019	chr3-80800169-80802038
ENSMUSG00000044627	chr2-32287479-32288959
ENSMUSG00000028047	chr3-88784776-88786518
ENSMUSG00000027455	chr2-151614974-151616043
ENSMUSG00000026553	chr1-172292708-172293879
ENSMUSG00000039037	chr3-152666861-152668590
ENSMUSG00000026470	chr1-154576431-154577329
ENSMUSG00000048960	chr1-11457243-11459567
ENSMUSG00000087445	chr2-157010017-157011511
ENSMUSG00000026930	chr2-26020922-26022334
ENSMUSG00000027709	chr3-36455130-36456293
ENSMUSG00000027951	chr3-89223839-89225084
ENSMUSG00000014601	chr3-107793109-107794421
ENSMUSG00000047583	chr3-154668450-154668964
ENSMUSG00000074884	chr2-121473375-121474707
ENSMUSG00000027533	chr3-10012002-10014146
ENSMUSG00000027953	chr3-89223839-89225084
ENSMUSG00000027223	chr2-91858993-91860280
ENSMUSG00000064068	chr3-89521573-89523229
ENSMUSG00000027937	chr3-90083907-90085972
ENSMUSG00000040836	chr1-165280806-165283026
ENSMUSG00000026917	chr2-27764194-27765502
ENSMUSG00000027708	chr3-36351909-36353224
ENSMUSG00000049086	chr2-25430463-25431537
ENSMUSG00000097316	chr1-192101358-192101990
ENSMUSG00000026159	chr1-83075647-83077711
ENSMUSG00000103983	chr1-171630822-171631993
ENSMUSG00000026463	chr1-133279017-133280432
ENSMUSG00000027993	chr3-84175225-84176167
ENSMUSG00000026443	chr1-133033069-133034592
ENSMUSG00000027804	chr3-79221228-79222095
ENSMUSG00000027502	chr2-172483858-172485089
ENSMUSG00000095315	chr2-150135959-150137191
ENSMUSG00000015094	chr2-25223976-25225503
ENSMUSG00000046818	chr3-136842358-136842910
ENSMUSG00000027500	chr3-8955681-8956717
ENSMUSG00000085201	chr2-38657925-38659177
ENSMUSG00000017418	chr2-15054515-15056089
ENSMUSG00000026411	chr1-135461896-135463324
ENSMUSG00000041911	chr2-71651895-71652847
ENSMUSG00000026667	chr1-170292362-170293646
ENSMUSG00000050556	chr2-167449282-167451264
ENSMUSG00000016493	chr1-195241327-195242054
ENSMUSG00000000826	chr2-180709284-180711032
ENSMUSG00000035877	chr2-160597620-160598407
ENSMUSG00000058793	chr2-131740100-131741319
ENSMUSG00000033161	chr3-101405250-101406329
ENSMUSG00000027472	chr2-153013514-153014232
ENSMUSG00000017754	chr2-164530959-164532211
ENSMUSG00000026787	chr2-22744061-22745216
ENSMUSG00000068923	chr3-88628953-88631618
ENSMUSG00000069114	chr3-9700714-9702096
ENSMUSG00000000561	chr3-105958522-105960178
ENSMUSG00000016921	chr2-163016638-163018017
ENSMUSG00000005506	chr2-91114804-91115808
ENSMUSG00000067879	chr1-9942870-9944806
ENSMUSG00000039205	chr2-32186637-32188072
ENSMUSG00000056476	chr3-58690621-58692851
ENSMUSG00000097899	chr1-39988692-39990521
ENSMUSG00000040133	chr2-118702402-118704617
ENSMUSG00000037408	chr1-36796769-36798359
ENSMUSG00000027282	chr2-90974625-90976146
ENSMUSG00000074736	chr2-149666253-149666962
ENSMUSG00000039157	chr2-32908266-32909175
ENSMUSG00000033849	chr1-143803287-143804052
ENSMUSG00000026430	chr1-131078665-131079501
ENSMUSG00000039844	chr2-29346474-29347528
ENSMUSG00000026811	chr2-32095256-32096526
ENSMUSG00000086779	chr2-26338377-26339782
ENSMUSG00000016181	chr1-193129687-193131149
ENSMUSG00000014602	chr1-92793595-92794850
ENSMUSG00000026584	chr1-163365913-163367027
ENSMUSG00000062127	chr3-104596095-104598094
ENSMUSG00000009555	chr2-32693684-32694723
ENSMUSG00000038793	chr1-180762892-180764375
ENSMUSG00000069072	chr3-31740997-31742264
ENSMUSG00000037351	chr1-36690849-36692437
ENSMUSG00000019715	chr2-29819784-29821174
ENSMUSG00000028086	chr3-84479117-84481543
ENSMUSG00000070738	chr1-87732631-87734470
ENSMUSG00000034066	chr1-93139571-93140518
ENSMUSG00000026811	chr2-32566396-32567052
ENSMUSG00000074607	chr2-163534728-163535698
ENSMUSG00000056708	chr1-155006103-155007451
ENSMUSG00000060257	chr2-151604764-151606183
ENSMUSG00000025437	chr3-152542215-152545699
ENSMUSG00000001415	chr3-88244032-88244594
ENSMUSG00000026842	chr2-31256400-31257645
ENSMUSG00000026819	chr2-32287479-32288959
ENSMUSG00000027775	chr3-67492022-67493896
ENSMUSG00000073609	chr1-93477869-93479803
ENSMUSG00000075040	chr2-91053662-91054818
ENSMUSG00000034101	chr2-84871907-84872741
ENSMUSG00000027086	chr2-69108937-69110397
ENSMUSG00000026275	chr1-92859901-92862527
ENSMUSG00000015090	chr2-25400725-25401165
ENSMUSG00000027894	chr3-107362722-107364314
ENSMUSG00000028140	chr3-94648689-94650872
ENSMUSG00000032902	chr3-104218731-104221217
ENSMUSG00000026853	chr2-30524918-30526364
ENSMUSG00000035236	chr2-39129771-39130649
ENSMUSG00000036353	chr3-59119860-59121747
ENSMUSG00000085001	chr2-72389331-72390779
ENSMUSG00000059743	chr3-89244169-89246900
ENSMUSG00000027163	chr2-102024244-102025219
ENSMUSG00000033883	chr3-36331377-36332561
ENSMUSG00000026806	chr2-28465935-28466687
ENSMUSG00000017299	chr2-164960597-164962533
ENSMUSG00000027937	chr3-90475465-90476790
ENSMUSG00000039021	chr2-32217782-32218902
ENSMUSG00000003617	chr3-20153971-20155492
ENSMUSG00000027637	chr2-156547063-156548158
ENSMUSG00000026615	chr1-185481312-185483143
ENSMUSG00000025782	chr2-10047603-10048984
ENSMUSG00000058729	chr1-180812476-180814583
ENSMUSG00000027465	chr2-152543928-152545266
ENSMUSG00000039449	chr2-4528860-4530080
ENSMUSG00000026502	chr1-177614500-177616358
ENSMUSG00000026159	chr1-82838929-82840478
ENSMUSG00000068747	chr3-108347953-108349163
ENSMUSG00000040389	chr3-108770626-108771563
ENSMUSG00000040389	chr3-108414865-108416416
ENSMUSG00000038733	chr1-180767762-180769077
ENSMUSG00000039145	chr2-5241238-5242228
ENSMUSG00000079610	chr1-36708887-36710442
ENSMUSG00000090213	chr2-167688264-167690178
ENSMUSG00000048109	chr3-107332076-107334373
ENSMUSG00000085315	chr2-52589715-52591654
ENSMUSG00000090210	chr3-97036859-97038272
ENSMUSG00000035437	chr2-37771450-37772451
ENSMUSG00000046519	chr3-95280768-95283802
ENSMUSG00000074627	chr2-157436330-157437321
ENSMUSG00000053333	chr1-86470225-86472989
ENSMUSG00000042111	chr1-34096843-34098083
ENSMUSG00000036327	chr2-25843814-25844719
ENSMUSG00000027287	chr2-120849558-120851180
ENSMUSG00000058740	chr2-26156166-26157269
ENSMUSG00000026207	chr1-75392732-75394214
ENSMUSG00000069495	chr2-49737670-49739185
ENSMUSG00000037902	chr2-129413540-129415180
ENSMUSG00000034317	chr3-68581639-68582974
ENSMUSG00000001416	chr3-88531246-88532308
ENSMUSG00000054702	chr1-79697023-79698335
ENSMUSG00000026174	chr1-74284128-74285788
ENSMUSG00000026803	chr2-29235597-29236219
ENSMUSG00000097760	chr1-132729615-132730628
ENSMUSG00000070738	chr1-87797754-87799293
ENSMUSG00000042901	chr1-183388362-183389651
ENSMUSG00000020423	chr1-134205235-134206360
ENSMUSG00000001052	chr3-130349225-130350787
ENSMUSG00000027080	chr2-84510382-84512559
ENSMUSG00000084781	chr2-91749734-91751333
ENSMUSG00000026965	chr2-25426882-25427264
ENSMUSG00000000194	chr2-31245212-31247241
ENSMUSG00000042662	chr2-153013514-153014232
ENSMUSG00000099632	chr2-163490676-163491826
ENSMUSG00000027306	chr2-119299800-119301575
ENSMUSG00000038642	chr3-95314575-95316275
ENSMUSG00000048222	chr2-121210943-121212257
ENSMUSG00000061024	chr1-9600890-9602845
ENSMUSG00000014602	chr1-92727432-92728437
ENSMUSG00000002105	chr2-91324379-91325385
ENSMUSG00000026104	chr1-52170890-52172360
ENSMUSG00000027298	chr2-119838221-119839244
ENSMUSG00000058835	chr2-23067689-23069769
ENSMUSG00000007659	chr2-152413548-152415400
ENSMUSG00000017707	chr2-163918447-163920370
ENSMUSG00000038605	chr2-181119811-181121915
ENSMUSG00000030768	chr1-183074951-183075994
ENSMUSG00000059316	chr2-29563136-29564884
ENSMUSG00000028059	chr3-88552428-88554607
ENSMUSG00000085439	chr2-71937768-71939446
ENSMUSG00000086171	chr2-143470990-143472883
ENSMUSG00000027520	chr1-63445042-63446946
ENSMUSG00000002458	chr2-181678737-181679234
ENSMUSG00000001767	chr2-145880856-145882168
ENSMUSG00000026856	chr2-29879450-29880866
ENSMUSG00000051379	chr2-140170015-140171665
ENSMUSG00000026575	chr1-164435095-164437140
ENSMUSG00000039262	chr2-32152890-32153492
ENSMUSG00000026797	chr2-32927692-32928872
ENSMUSG00000027425	chr2-144009925-144011790
ENSMUSG00000027198	chr2-93785963-93786658
ENSMUSG00000052533	chr2-30363805-30365301
ENSMUSG00000001143	chr1-36873971-36876207
ENSMUSG00000047496	chr1-105492435-105493278
ENSMUSG00000006418	chr2-166905487-166907118
ENSMUSG00000052544	chr3-153681864-153682909
ENSMUSG00000036850	chr2-24918638-24920127
ENSMUSG00000085767	chr2-26227782-26228502
ENSMUSG00000035168	chr2-59202558-59203942
ENSMUSG00000060519	chr1-156800999-156802743
ENSMUSG00000028053	chr3-88526148-88526701
ENSMUSG00000026430	chr1-131416971-131418595
ENSMUSG00000062908	chr3-153567511-153568485
ENSMUSG00000027014	chr2-77784304-77785246
ENSMUSG00000102302	chr1-164786926-164788619
ENSMUSG00000033256	chr2-122027827-122029453
ENSMUSG00000026810	chr2-32586738-32587999
ENSMUSG00000068115	chr2-150711686-150712704
ENSMUSG00000103719	chr1-160100486-160101876
ENSMUSG00000048109	chr3-107232617-107234272
ENSMUSG00000045503	chr2-163911857-163912469
ENSMUSG00000047030	chr2-167201082-167202556
ENSMUSG00000038170	chr3-97657531-97659244
ENSMUSG00000026200	chr1-75316704-75318285
ENSMUSG00000026200	chr1-75457517-75459855
ENSMUSG00000027692	chr3-28558084-28559181
ENSMUSG00000025939	chr1-16398940-16401052
ENSMUSG00000003382	chr3-86974836-86977185
ENSMUSG00000026319	chr1-106038913-106039917
ENSMUSG00000033342	chr3-116835579-116836789
ENSMUSG00000068739	chr3-108839620-108841027
ENSMUSG00000026203	chr1-74858081-74859030
ENSMUSG00000086968	chr3-107866918-107867749
ENSMUSG00000027296	chr2-120043906-120044695
ENSMUSG00000036893	chr2-24616631-24618530
ENSMUSG00000028064	chr3-88056730-88059151
ENSMUSG00000040133	chr2-118403489-118404878
ENSMUSG00000008958	chr3-95141482-95143104
ENSMUSG00000085001	chr2-71749372-71751702
ENSMUSG00000026841	chr2-31822620-31823814
ENSMUSG00000068917	chr3-88761478-88762846
ENSMUSG00000027540	chr2-167278591-167279705
ENSMUSG00000064289	chr2-61814807-61816311
ENSMUSG00000027883	chr3-108318282-108319931
ENSMUSG00000009216	chr2-27222730-27223846
ENSMUSG00000044991	chr2-132497261-132498889
ENSMUSG00000058740	chr2-25395672-25397017
ENSMUSG00000016386	chr2-106430708-106432301
ENSMUSG00000027859	chr3-102644039-102645143
ENSMUSG00000027111	chr2-71388807-71389846
ENSMUSG00000038861	chr3-94610456-94612696
ENSMUSG00000027282	chr2-90526325-90527728
ENSMUSG00000067786	chr2-157604673-157606412
ENSMUSG00000101693	chr1-133071296-133072446
ENSMUSG00000026156	chr1-23942938-23944366
ENSMUSG00000106218	chr3-89164350-89165387
ENSMUSG00000026200	chr1-75444498-75446244
ENSMUSG00000039983	chr2-118706225-118706888
ENSMUSG00000105245	chr3-97209753-97211767
ENSMUSG00000015090	chr2-25706226-25707514
ENSMUSG00000079442	chr2-32976564-32977534
ENSMUSG00000026514	chr1-181393317-181394356
ENSMUSG00000118506	chr3-89510612-89511925
ENSMUSG00000104586	chr3-57666918-57667772
ENSMUSG00000026932	chr2-25843814-25844719
ENSMUSG00000007476	chr2-30335990-30337903
ENSMUSG00000097760	chr1-132383790-132384599
ENSMUSG00000045576	chr3-104294804-104296296
ENSMUSG00000039356	chr2-31973818-31975111
ENSMUSG00000015337	chr2-29964197-29966295
ENSMUSG00000036632	chr3-55067585-55068604
ENSMUSG00000104283	chr3-33440318-33441314
ENSMUSG00000038642	chr3-95110629-95111648
ENSMUSG00000017307	chr2-165120503-165121809
ENSMUSG00000027255	chr2-91216600-91218378
ENSMUSG00000085471	chr2-90613067-90615509
ENSMUSG00000001855	chr2-31973818-31975111
ENSMUSG00000027593	chr2-154463687-154464256
ENSMUSG00000027652	chr2-158641695-158643156
ENSMUSG00000074649	chr2-155774926-155776457
ENSMUSG00000041303	chr1-54249950-54251204
ENSMUSG00000026278	chr1-93234599-93237320
ENSMUSG00000034032	chr2-119798108-119798791
ENSMUSG00000039515	chr2-30269804-30270831
ENSMUSG00000038860	chr2-32606565-32608994
ENSMUSG00000047030	chr2-167777232-167778376
ENSMUSG00000039221	chr3-28542644-28544908
ENSMUSG00000004110	chr1-154802162-154803015
ENSMUSG00000036381	chr3-59230488-59231670
ENSMUSG00000001143	chr1-36708887-36710442
ENSMUSG00000034432	chr1-90587631-90588786
ENSMUSG00000070544	chr2-160872107-160873703
ENSMUSG00000028049	chr3-88832382-88832860
ENSMUSG00000033705	chr2-120871305-120872725
ENSMUSG00000026452	chr1-134151371-134152269
ENSMUSG00000038370	chr1-171149944-171151519
ENSMUSG00000026204	chr1-74815900-74817689
ENSMUSG00000038628	chr2-181075105-181076321
ENSMUSG00000042772	chr1-153000062-153001200
ENSMUSG00000050530	chr2-3283231-3285434
ENSMUSG00000010290	chr1-43178296-43179697
ENSMUSG00000039844	chr2-29744693-29746824
ENSMUSG00000028041	chr3-89131614-89133032
ENSMUSG00000013593	chr1-171220730-171223080
ENSMUSG00000006476	chr2-25286298-25287806
ENSMUSG00000027452	chr2-151008521-151009872
ENSMUSG00000033671	chr1-155950504-155954048
ENSMUSG00000027889	chr3-107630610-107632328
ENSMUSG00000063019	chr2-157512722-157513426
ENSMUSG00000048000	chr1-87486040-87487149
ENSMUSG00000049288	chr3-96593405-96594546
ENSMUSG00000026994	chr2-66189946-66190671
ENSMUSG00000026797	chr2-32756838-32757974
ENSMUSG00000032997	chr1-75545840-75547234
ENSMUSG00000026442	chr1-132623379-132624439
ENSMUSG00000026878	chr2-34753680-34755400
ENSMUSG00000027472	chr2-153240658-153242087
ENSMUSG00000027305	chr2-119872206-119873821
ENSMUSG00000101156	chr1-69367136-69368228
ENSMUSG00000036646	chr2-25364698-25365981
ENSMUSG00000040774	chr3-105958522-105960178
ENSMUSG00000039660	chr2-30472818-30474583
ENSMUSG00000009418	chr1-135687612-135688587
ENSMUSG00000038533	chr2-154630049-154631158
ENSMUSG00000068922	chr3-88501739-88503821
ENSMUSG00000075020	chr2-93744021-93745534
ENSMUSG00000033159	chr1-74949715-74952017
ENSMUSG00000097433	chr1-135687612-135688587
ENSMUSG00000033400	chr3-116711608-116713324
ENSMUSG00000050447	chr2-49748729-49749366
ENSMUSG00000026425	chr1-131416971-131418595
ENSMUSG00000103693	chr1-160291894-160292790
ENSMUSG00000001143	chr1-36511411-36513135
ENSMUSG00000049160	chr1-160692800-160693739
ENSMUSG00000015522	chr3-95754338-95755255
ENSMUSG00000002455	chr2-181071826-181073164
ENSMUSG00000050556	chr2-166950792-166951925
ENSMUSG00000063052	chr3-158036056-158037169
ENSMUSG00000026179	chr1-73931905-73933560
ENSMUSG00000070730	chr2-119111569-119113270
ENSMUSG00000026641	chr1-171379690-171380903
ENSMUSG00000027589	chr2-181600458-181601775
ENSMUSG00000036893	chr2-25303461-25306237
ENSMUSG00000010453	chr1-36546447-36547830
ENSMUSG00000098234	chr1-9942870-9944806
ENSMUSG00000040174	chr2-93461914-93463204
ENSMUSG00000026676	chr2-4918521-4919726
ENSMUSG00000026447	chr1-133330627-133331833
