peak	gene	score
chr2-163702342-163704429	ENSMUSG00000035226	0.192765142017213
chr2-163702342-163704429	ENSMUSG00000018322	0.271135960370698
chr2-163911857-163912469	ENSMUSG00000035226	-0.158228427547971
chr2-163994492-163996454	ENSMUSG00000035226	0.192107381521308
chr2-164126098-164127194	ENSMUSG00000035226	-0.170865673424436
chr2-163994492-163996454	ENSMUSG00000018326	-0.228044587075586
chr2-164070292-164071518	ENSMUSG00000018326	0.18705380720996
chr2-163858132-163859993	ENSMUSG00000018209	0.24756741697205
chr2-164002248-164003713	ENSMUSG00000018209	-0.184649835710943
chr2-164073942-164074671	ENSMUSG00000018209	-0.112537120659869
chr2-163918447-163920370	ENSMUSG00000017734	0.214581349128803
chr2-164167749-164169064	ENSMUSG00000017734	0.175377748566639
chr2-164460567-164461853	ENSMUSG00000045503	-0.19917272137399
chr2-164485503-164488415	ENSMUSG00000045503	-0.222728764052179
chr2-164460567-164461853	ENSMUSG00000050373	0.150263333700829
chr2-164460567-164461853	ENSMUSG00000039804	0.198788045979698
chr2-164485503-164488415	ENSMUSG00000050373	-0.161634702984105
chr2-164785156-164787463	ENSMUSG00000017299	0.219594505278327
chr2-164878479-164880648	ENSMUSG00000045822	0.176916161926539
chr2-164970544-164971499	ENSMUSG00000045822	0.202575932968495
chr2-164996902-164998990	ENSMUSG00000039849	-0.131180556454201
chr2-164885454-164887223	ENSMUSG00000085436	0.267369780862434
chr2-164938316-164939825	ENSMUSG00000085436	0.214427578395451
chr2-164994245-164996298	ENSMUSG00000085436	0.209259889398298
chr2-165201485-165202729	ENSMUSG00000085436	-0.159824880514298
chr2-164885454-164887223	ENSMUSG00000017740	-0.140465490110471
chr2-164960597-164962533	ENSMUSG00000017740	0.228601119876496
chr2-164967690-164969897	ENSMUSG00000017740	0.251434586940477
chr2-164996902-164998990	ENSMUSG00000017740	0.214354406461415
chr2-165074164-165075384	ENSMUSG00000017740	-0.141711926471939
chr2-165286356-165289711	ENSMUSG00000017740	0.292859841803251
chr2-164822489-164823583	ENSMUSG00000017664	-0.213174400152788
chr2-164832464-164834834	ENSMUSG00000053166	0.151704644403862
chr2-164856354-164858301	ENSMUSG00000053166	0.133491201928455
chr2-164878479-164880648	ENSMUSG00000039804	0.219838683993249
chr2-165152283-165154149	ENSMUSG00000039804	-0.256737160533753
chr2-165033910-165035296	ENSMUSG00000053166	-0.174090089090764
chr2-165033910-165035296	ENSMUSG00000017670	0.295194503282047
chr2-165233245-165235374	ENSMUSG00000053166	0.220088136110986
chr2-165485781-165487763	ENSMUSG00000053166	0.118362604190989
chr2-165233245-165235374	ENSMUSG00000017664	-0.212545720287408
chr2-165485781-165487763	ENSMUSG00000039671	0.245212781337741
chr2-165716813-165718531	ENSMUSG00000027678	-0.157796991034726
chr2-165818488-165820278	ENSMUSG00000039671	0.287379413883862
chr2-165855374-165856558	ENSMUSG00000039671	0.397875427433485
chr2-165992251-165993733	ENSMUSG00000039671	-0.112867910772958
chr2-166008684-166010830	ENSMUSG00000027678	0.267760890313172
chr2-165884471-165885159	ENSMUSG00000006800	0.191666392144687
chr2-166153945-166155951	ENSMUSG00000006800	0.196767167049295
chr2-166271175-166272479	ENSMUSG00000006800	0.373418267219258
chr2-166432223-166434378	ENSMUSG00000006800	0.249482013725897
chr2-166667635-166669105	ENSMUSG00000039621	0.223072973503216
chr2-166712390-166714621	ENSMUSG00000074582	-0.263147695216929
chr2-167071226-167072633	ENSMUSG00000074582	-0.199596421620534
chr2-167136728-167137594	ENSMUSG00000074582	-0.15047631673094
chr2-166712390-166714621	ENSMUSG00000002718	-0.160981197097211
chr2-166805019-166806507	ENSMUSG00000002718	0.199810919362127
chr2-167201082-167202556	ENSMUSG00000002718	0.296115522141569
chr2-166785955-166787229	ENSMUSG00000039536	0.236555594359546
chr2-166805019-166806507	ENSMUSG00000039536	-0.202044826653199
chr2-166805019-166806507	ENSMUSG00000017999	0.184141361030518
chr2-167004262-167005284	ENSMUSG00000039536	-0.184893499238362
chr2-167062333-167063705	ENSMUSG00000017999	0.219276046770804
chr2-167188411-167190973	ENSMUSG00000017999	0.314743130027233
chr2-166995129-166997057	ENSMUSG00000074578	0.233228172411121
chr2-167136728-167137594	ENSMUSG00000074578	0.228277390241164
chr2-167280090-167281282	ENSMUSG00000074578	0.259969306857999
chr2-167201082-167202556	ENSMUSG00000039501	0.386611524927066
chr2-167188411-167190973	ENSMUSG00000050556	-0.169963448276453
chr2-167298627-167300587	ENSMUSG00000050556	0.188191143130828
chr2-167502775-167504439	ENSMUSG00000050556	-0.164976631854071
chr2-167136728-167137594	ENSMUSG00000039463	-0.142907826960735
chr2-167188411-167190973	ENSMUSG00000006418	-0.160088789160208
chr2-167348366-167349940	ENSMUSG00000017929	0.285204233160695
chr2-167420752-167422546	ENSMUSG00000017929	-0.128807033524453
chr2-167690490-167691397	ENSMUSG00000017929	0.52026967908309
chr2-167219121-167220385	ENSMUSG00000090213	-0.217395664666226
chr2-167475635-167477276	ENSMUSG00000039463	0.290705678847818
chr2-167688264-167690178	ENSMUSG00000039463	0.284952560917438
chr2-167298627-167300587	ENSMUSG00000090213	-0.17961376136885
chr2-167484680-167486848	ENSMUSG00000006418	0.242987534339982
chr2-167659766-167662284	ENSMUSG00000006418	0.16072887086918
chr2-167688264-167690178	ENSMUSG00000006418	0.213585998286417
chr2-167631119-167632550	ENSMUSG00000078923	-0.147733224097422
chr2-167502775-167504439	ENSMUSG00000056501	0.175344738065215
chr2-167690490-167691397	ENSMUSG00000056501	0.239042074810204
chr2-167781554-167783101	ENSMUSG00000056501	0.274608310068299
chr2-167894939-167895662	ENSMUSG00000056501	0.211987213668974
chr2-167690490-167691397	ENSMUSG00000090213	0.179894873173257
chr2-167690490-167691397	ENSMUSG00000078919	0.195173045864679
chr2-168117066-168118878	ENSMUSG00000027540	0.288393627607767
chr2-167781554-167783101	ENSMUSG00000078919	0.176351043818108
chr2-168080258-168081956	ENSMUSG00000051149	0.254880615359565
chr2-168280458-168282198	ENSMUSG00000051149	-0.142200192019834
chr2-168080258-168081956	ENSMUSG00000078919	-0.141600764550277
chr2-168205225-168207811	ENSMUSG00000078919	-0.155434000670164
chr2-168479554-168481809	ENSMUSG00000078919	0.202813500276386
chr2-168106248-168107709	ENSMUSG00000074575	-0.181187901819524
chr2-168205225-168207811	ENSMUSG00000074575	0.358244462495741
chr2-168380199-168381386	ENSMUSG00000074575	-0.176847561884088
chr2-168338147-168339375	ENSMUSG00000027544	0.222286550555375
chr2-168440547-168441735	ENSMUSG00000027546	-0.150527772427228
chr2-170130520-170131713	ENSMUSG00000052033	0.215456437766214
chr2-172391866-172392769	ENSMUSG00000027509	-0.195737854386909
chr2-174327121-174328007	ENSMUSG00000050600	0.262011663102251
chr2-178154004-178155151	ENSMUSG00000027525	-0.160976505313871
chr2-178326958-178328116	ENSMUSG00000060445	0.190504709395437
chr2-179598196-179599682	ENSMUSG00000027566	0.209892326764596
chr2-179598196-179599682	ENSMUSG00000039041	0.21028385438605
chr2-179975825-179978066	ENSMUSG00000039108	-0.134210053467836
chr2-179916741-179917767	ENSMUSG00000027566	-0.179397923803434
chr2-179709087-179711284	ENSMUSG00000039069	0.304899328745799
chr2-179709087-179711284	ENSMUSG00000039041	0.227117330962303
chr2-179852073-179853820	ENSMUSG00000039069	-0.163959251502485
chr2-179916741-179917767	ENSMUSG00000039069	-0.163959251502485
chr2-180170508-180172391	ENSMUSG00000039059	0.19473947161822
chr2-180047839-180048847	ENSMUSG00000039050	0.195341520628587
chr2-180256351-180258065	ENSMUSG00000039050	0.207591096676295
chr2-180069954-180071663	ENSMUSG00000039041	-0.165567986169786
chr2-180118742-180120009	ENSMUSG00000039041	-0.156348327425452
chr2-180024226-180025883	ENSMUSG00000027573	-0.233669692741542
chr2-180113988-180114632	ENSMUSG00000038848	0.241518964869718
chr2-180272757-180274119	ENSMUSG00000027569	-0.177619026273048
chr2-180568779-180570499	ENSMUSG00000027569	0.213069308980291
chr2-180272757-180274119	ENSMUSG00000027575	0.205070326283545
chr2-180431822-180434237	ENSMUSG00000038705	-0.159068012171235
chr2-180745059-180745986	ENSMUSG00000098051	-0.174036095805321
chr2-180892524-180895114	ENSMUSG00000098051	0.248399077327012
chr2-180896211-180898329	ENSMUSG00000098051	0.311564825066579
chr2-180709284-180711032	ENSMUSG00000038848	0.179379648378376
chr2-180860952-180862460	ENSMUSG00000038848	-0.225039379524951
chr2-180892524-180895114	ENSMUSG00000038848	0.174191183873284
chr2-180568779-180570499	ENSMUSG00000027575	-0.151156322943884
chr2-180588822-180590403	ENSMUSG00000016346	0.268717087287092
chr2-180588822-180590403	ENSMUSG00000016344	0.251086564145658
chr2-180745059-180745986	ENSMUSG00000027575	-0.183179269726787
chr2-180824006-180826133	ENSMUSG00000016346	-0.17603957456881
chr2-180896211-180898329	ENSMUSG00000016346	0.25088885784727
chr2-181071826-181073164	ENSMUSG00000016346	-0.130679899589232
chr2-180822269-180823101	ENSMUSG00000000823	0.190973398337303
chr2-180824006-180826133	ENSMUSG00000002455	-0.216174853827667
chr2-180966056-180967753	ENSMUSG00000016344	0.225123619521627
chr2-181186321-181188203	ENSMUSG00000016344	0.200979758532784
chr2-180892524-180895114	ENSMUSG00000027583	0.316688020832007
chr2-180892524-180895114	ENSMUSG00000000827	-0.172625579692903
chr2-180892524-180895114	ENSMUSG00000000823	-0.18804754412685
chr2-180896211-180898329	ENSMUSG00000038705	0.193057124508418
chr2-180896211-180898329	ENSMUSG00000010492	0.146363332705876
chr2-181186321-181188203	ENSMUSG00000038705	0.262389663326694
chr2-181287208-181288551	ENSMUSG00000038705	0.301674600199901
chr2-180953656-180955430	ENSMUSG00000027583	0.232440246758697
chr2-181159118-181160305	ENSMUSG00000027581	0.278156965493936
chr2-181419457-181421212	ENSMUSG00000027581	0.190397597568762
chr2-180987065-180989038	ENSMUSG00000010492	0.181528865484673
chr2-180996133-180997526	ENSMUSG00000010505	0.335102042534792
chr2-181030800-181032839	ENSMUSG00000027582	0.338983453248751
chr2-181130186-181130729	ENSMUSG00000027582	0.232945413973903
chr2-181142719-181145849	ENSMUSG00000027582	-0.21629522817435
chr2-181312696-181314904	ENSMUSG00000038671	-0.152134862826643
chr2-181364526-181366324	ENSMUSG00000038671	0.226405363589479
chr2-181186321-181188203	ENSMUSG00000090077	0.374833454098621
chr2-181457939-181460673	ENSMUSG00000090077	0.377961642707551
chr2-181030800-181032839	ENSMUSG00000027583	-0.173127748322257
chr2-181159118-181160305	ENSMUSG00000027583	0.291048674155878
chr2-181119811-181121915	ENSMUSG00000010505	0.302999007444267
chr2-181130186-181130729	ENSMUSG00000027589	0.505434535984657
chr2-181133821-181135751	ENSMUSG00000000827	0.313128084825632
chr2-181142719-181145849	ENSMUSG00000010492	0.184837907364514
chr2-181155712-181157379	ENSMUSG00000000823	-0.178515817481118
chr2-181159118-181160305	ENSMUSG00000000823	-0.148913614033894
chr2-181186321-181188203	ENSMUSG00000000826	0.223542194852932
chr2-181519638-181521173	ENSMUSG00000000826	0.238066127814768
chr2-181287208-181288551	ENSMUSG00000010492	0.167210069548822
chr2-181457939-181460673	ENSMUSG00000002455	0.180313876237017
chr2-181287208-181288551	ENSMUSG00000000823	-0.18732937994244
chr2-181580783-181582817	ENSMUSG00000000823	0.237072619384007
chr2-181580783-181582817	ENSMUSG00000010505	0.35433358366144
chr3-7612514-7613972	ENSMUSG00000043542	0.199703047856481
chr3-8509045-8512294	ENSMUSG00000027500	0.233624730752627
chr3-8766109-8768300	ENSMUSG00000040269	0.213092024623942
chr3-8922881-8924383	ENSMUSG00000027506	0.155787884841866
chr3-9249570-9252201	ENSMUSG00000040269	0.189226338080945
chr3-9003703-9005107	ENSMUSG00000027506	0.218481132731091
chr3-9203677-9204955	ENSMUSG00000027506	-0.18878040576345
chr3-9520100-9521319	ENSMUSG00000040209	-0.147011255463359
chr3-9608414-9610530	ENSMUSG00000027533	-0.133088927388758
chr3-9750654-9751942	ENSMUSG00000027533	0.196515167322417
chr3-10330499-10331540	ENSMUSG00000027508	-0.197053317550228
chr3-10306759-10308004	ENSMUSG00000027531	-0.147392959311198
chr3-14533335-14534825	ENSMUSG00000078784	-0.196754711946337
chr3-14578140-14579961	ENSMUSG00000027552	0.221507472630654
chr3-15071013-15072917	ENSMUSG00000027562	0.264202384394947
chr3-28466645-28468354	ENSMUSG00000027692	0.384607705181479
chr3-28522859-28525147	ENSMUSG00000027692	0.244319897850088
chr3-28558084-28559181	ENSMUSG00000027692	0.269525923285745
chr3-29134449-29137048	ENSMUSG00000063600	0.232222481758427
chr3-30600696-30601569	ENSMUSG00000027706	0.357703221511086
chr3-30792645-30794182	ENSMUSG00000027660	-0.156479426518288
chr3-30995026-30996515	ENSMUSG00000027706	0.297332299937387
chr3-31254161-31255103	ENSMUSG00000027706	0.255696458357743
chr3-30968239-30970007	ENSMUSG00000069072	-0.12983834347447
chr3-30995026-30996515	ENSMUSG00000027660	-0.188413809761177
chr3-31327658-31329236	ENSMUSG00000037643	-0.137858385264468
chr3-31093082-31096148	ENSMUSG00000027660	0.17611824346682
chr3-32236466-32237579	ENSMUSG00000027668	0.262426809012829
chr3-32509584-32511476	ENSMUSG00000027667	-0.175410993036154
chr3-32509584-32511476	ENSMUSG00000027668	-0.144856957165313
chr3-32987629-32988455	ENSMUSG00000027668	0.230432738935597
chr3-32708136-32709422	ENSMUSG00000027671	0.217276924010617
chr3-32708136-32709422	ENSMUSG00000027673	0.301004157684623
chr3-32736137-32737708	ENSMUSG00000056900	0.243380880787943
chr3-32987629-32988455	ENSMUSG00000037531	0.215961866857334
chr3-32967980-32969889	ENSMUSG00000056900	0.230888729356302
chr3-32967980-32969889	ENSMUSG00000027674	0.439998533865486
chr3-33398860-33399978	ENSMUSG00000087625	0.255825221168235
chr3-33398860-33399978	ENSMUSG00000027674	0.322192933173826
chr3-33741742-33743346	ENSMUSG00000027680	0.289760678070926
chr3-33741742-33743346	ENSMUSG00000027679	0.279651971551901
chr3-33843631-33844978	ENSMUSG00000027680	0.249721576991229
chr3-34079722-34081984	ENSMUSG00000027679	0.236905204571442
chr3-35753692-35754983	ENSMUSG00000037400	0.218146252575646
chr3-35753692-35754983	ENSMUSG00000027710	-0.189072309394419
chr3-36065398-36066882	ENSMUSG00000037400	0.223160443464778
chr3-36150696-36152543	ENSMUSG00000037400	0.228432208462488
chr3-36065398-36066882	ENSMUSG00000085655	0.205152484965555
chr3-36150696-36152543	ENSMUSG00000085655	0.214550543347851
chr3-36065398-36066882	ENSMUSG00000027708	0.22833494455175
chr3-36351909-36353224	ENSMUSG00000027710	0.161346244079801
chr3-40893423-40894805	ENSMUSG00000060798	0.122825511316614
chr3-40665979-40667887	ENSMUSG00000025757	0.127765948145037
chr3-40665979-40667887	ENSMUSG00000037818	0.345857231933037
chr3-40665979-40667887	ENSMUSG00000049940	0.148621510602115
chr3-40799376-40800930	ENSMUSG00000025759	0.211444509185455
chr3-40845628-40847497	ENSMUSG00000097583	0.182452289849735
chr3-41057768-41059573	ENSMUSG00000025762	0.268489979599826
chr3-41194129-41195981	ENSMUSG00000049940	0.267938248952197
chr3-41741535-41743721	ENSMUSG00000025764	-0.206836418794552
chr3-50815463-50817602	ENSMUSG00000037174	0.223537996286361
chr3-51357639-51359846	ENSMUSG00000023087	0.223026741343259
chr3-51224149-51225578	ENSMUSG00000037174	-0.133952183836229
chr3-51224149-51225578	ENSMUSG00000037152	0.207712788323541
chr3-51727532-51729816	ENSMUSG00000037174	-0.147758628141764
chr3-51339754-51342141	ENSMUSG00000037152	0.414625514232679
chr3-51339754-51342141	ENSMUSG00000063273	-0.120596469100918
chr3-51727532-51729816	ENSMUSG00000063273	-0.130076275967447
chr3-51357639-51359846	ENSMUSG00000037111	0.192650652723473
chr3-51603078-51604535	ENSMUSG00000061143	0.247491381019469
chr3-51727532-51729816	ENSMUSG00000061143	0.284437826638518
chr3-52101645-52104199	ENSMUSG00000061143	0.312589855318086
chr3-52197861-52199171	ENSMUSG00000061143	0.262317311303315
chr3-52267635-52270390	ENSMUSG00000061143	0.26556456952604
chr3-52104479-52105441	ENSMUSG00000044167	0.166415291678026
chr3-53974597-53976062	ENSMUSG00000027746	0.263499293563498
chr3-54154867-54157487	ENSMUSG00000027746	0.22278637975756
chr3-54246018-54246881	ENSMUSG00000027748	0.263906428001258
chr3-54806830-54808648	ENSMUSG00000027752	-0.177237668167359
chr3-54692227-54693380	ENSMUSG00000036615	0.239477745005275
chr3-54754946-54756693	ENSMUSG00000056306	0.28300425068827
chr3-54981120-54982125	ENSMUSG00000056306	0.440784924807915
chr3-55054780-55056010	ENSMUSG00000056306	0.249149449216411
chr3-55111769-55113600	ENSMUSG00000056306	-0.166699900509554
chr3-54981120-54982125	ENSMUSG00000036580	0.219902709022432
chr3-54981120-54982125	ENSMUSG00000027797	0.333657630235691
chr3-54981120-54982125	ENSMUSG00000094962	0.467753490548003
chr3-55242124-55244442	ENSMUSG00000036580	-0.11140079034898
chr3-55423645-55424884	ENSMUSG00000027797	0.301038096131008
chr3-55461588-55462495	ENSMUSG00000027797	0.313588639889645
chr3-55523281-55524298	ENSMUSG00000027797	-0.110290457650853
chr3-55461588-55462495	ENSMUSG00000094962	0.322596749128065
chr3-55521655-55522410	ENSMUSG00000094962	0.228258851765169
chr3-55539764-55540318	ENSMUSG00000094962	0.243168172522387
chr3-55429961-55431855	ENSMUSG00000104677	0.308057619642741
chr3-56182093-56184337	ENSMUSG00000027799	0.296279034742407
chr3-57845838-57848359	ENSMUSG00000036503	0.263110710461514
chr3-58113821-58114531	ENSMUSG00000036503	0.176922547323481
chr3-57651023-57653021	ENSMUSG00000027805	0.280030550453802
chr3-57845838-57848359	ENSMUSG00000027805	0.256303784119032
chr3-58113821-58114531	ENSMUSG00000027805	0.262476307954359
chr3-57998087-57999584	ENSMUSG00000027810	0.248129179952695
chr3-58576241-58577464	ENSMUSG00000075700	-0.139600745619297
chr3-59005114-59007582	ENSMUSG00000056476	0.319075047993051
chr3-59058591-59059822	ENSMUSG00000036353	-0.186088103292524
chr3-62338512-62341178	ENSMUSG00000036885	0.292489710886878
chr3-62412093-62413767	ENSMUSG00000036885	0.472249991211257
chr3-65124445-65125829	ENSMUSG00000027827	-0.22094089679219
chr3-64964008-64966172	ENSMUSG00000104093	0.143029127271863
chr3-65108627-65110786	ENSMUSG00000034640	0.247349721576995
chr3-65124445-65125829	ENSMUSG00000104093	-0.173017384481557
chr3-65124445-65125829	ENSMUSG00000027828	0.30002901609457
chr3-65658099-65659900	ENSMUSG00000074579	0.174897135109981
chr3-65957253-65959076	ENSMUSG00000027829	0.217447649055465
chr3-67373761-67374870	ENSMUSG00000034544	-0.178541910193085
chr3-67582208-67583448	ENSMUSG00000027775	0.226371819710788
chr3-67582208-67583448	ENSMUSG00000027777	0.258135259423011
chr3-69004039-69006385	ENSMUSG00000027778	0.137950238223023
chr3-69058208-69059335	ENSMUSG00000027778	0.220065396336685
chr3-69315998-69317966	ENSMUSG00000027778	0.142771004245809
chr3-69058208-69059335	ENSMUSG00000027782	0.24482319319969
chr3-69597676-69599560	ENSMUSG00000027787	-0.162013484414495
chr3-69859826-69862026	ENSMUSG00000027787	0.171466048016537
chr3-79144168-79147033	ENSMUSG00000061175	0.178116411830255
chr3-79144168-79147033	ENSMUSG00000027809	0.175503837000657
chr3-79842176-79843587	ENSMUSG00000061175	0.220662644396373
chr3-79933883-79935086	ENSMUSG00000061175	0.352429771209577
chr3-79566740-79568503	ENSMUSG00000027804	-0.205307539068166
chr3-79744216-79745585	ENSMUSG00000027804	0.247252580296028
chr3-80421200-80423028	ENSMUSG00000033981	-0.0554064018499083
chr3-80533056-80534726	ENSMUSG00000028020	-0.136754876789806
chr3-80540422-80542163	ENSMUSG00000028020	-0.124130896093482
chr3-80540422-80542163	ENSMUSG00000028019	0.248693027003429
chr3-80630464-80632064	ENSMUSG00000028020	-0.171568088735948
chr3-80802396-80803534	ENSMUSG00000033981	0.27518429704653
chr3-82072726-82075024	ENSMUSG00000028004	0.199194679868405
chr3-82636314-82637436	ENSMUSG00000033900	0.252102786947114
chr3-82491803-82493591	ENSMUSG00000028004	0.272461199638495
chr3-83126422-83129830	ENSMUSG00000102692	0.187347432235348
chr3-84245681-84247257	ENSMUSG00000033767	0.262698320877526
chr3-84038776-84041013	ENSMUSG00000074513	0.195198770461863
chr3-84214200-84216537	ENSMUSG00000027993	-0.166973370528194
chr3-84437859-84439933	ENSMUSG00000027993	0.236089583630195
chr3-84245681-84247257	ENSMUSG00000028086	0.260545331384801
chr3-84437859-84439933	ENSMUSG00000074513	0.208184035498324
chr3-84437859-84439933	ENSMUSG00000028086	0.303638216082255
chr3-85020109-85020720	ENSMUSG00000028086	0.244135939705193
chr3-85377135-85379750	ENSMUSG00000051000	0.157291236117359
chr3-85553319-85554578	ENSMUSG00000028085	0.178096589016877
chr3-85530339-85531573	ENSMUSG00000051000	0.157680901869841
chr3-85553319-85554578	ENSMUSG00000028081	0.251736221404568
chr3-86141569-86143486	ENSMUSG00000051000	0.203073592025113
chr3-85886457-85888649	ENSMUSG00000028080	-0.158841928100204
chr3-86223393-86225450	ENSMUSG00000028080	0.232877820118579
chr3-87884509-87887177	ENSMUSG00000041977	0.193811175050103
chr3-87565539-87566812	ENSMUSG00000028069	0.209091281272232
chr3-87755780-87756718	ENSMUSG00000004895	0.194389587448794
chr3-87755780-87756718	ENSMUSG00000019710	-0.157146246269591
chr3-87755780-87756718	ENSMUSG00000048039	-0.179504801038531
chr3-88221503-88222855	ENSMUSG00000004895	-0.170392618438299
chr3-88081195-88082481	ENSMUSG00000019710	0.163376672568939
chr3-88138172-88139523	ENSMUSG00000019710	0.228576248315445
chr3-88221503-88222855	ENSMUSG00000019710	-0.19047619047619
chr3-87986750-87988430	ENSMUSG00000004896	-0.207278467026352
chr3-87999229-88001063	ENSMUSG00000004896	0.247187803588089
chr3-88296192-88297965	ENSMUSG00000004896	-0.199139545878914
chr3-87999229-88001063	ENSMUSG00000028069	0.201520129625457
chr3-88424390-88425494	ENSMUSG00000028069	0.191953077046884
chr3-88409454-88410756	ENSMUSG00000028070	-0.159242808477579
chr3-88424390-88425494	ENSMUSG00000028070	0.284209040122818
chr3-87999229-88001063	ENSMUSG00000028064	0.188122462856211
chr3-88042490-88043808	ENSMUSG00000010538	0.21973375284189
chr3-88042490-88043808	ENSMUSG00000001416	0.180683816334284
chr3-88144044-88144538	ENSMUSG00000001419	0.204638445556698
chr3-88409454-88410756	ENSMUSG00000001419	0.179356153135205
chr3-88458129-88459435	ENSMUSG00000001419	0.198059231758503
chr3-88501739-88503821	ENSMUSG00000001419	0.232929592624209
chr3-88536210-88537306	ENSMUSG00000001419	0.183410747017987
chr3-88221503-88222855	ENSMUSG00000097156	0.436226252652706
chr3-88138172-88139523	ENSMUSG00000001415	-0.159267035931243
chr3-88138172-88139523	ENSMUSG00000028062	-0.213834989306169
chr3-88141879-88143735	ENSMUSG00000028063	0.213072604135315
chr3-88144044-88144538	ENSMUSG00000001416	-0.167529105937356
chr3-88150159-88151591	ENSMUSG00000028063	0.191648899000619
chr3-88150159-88151591	ENSMUSG00000028059	0.209306858053602
chr3-88151912-88152581	ENSMUSG00000028062	0.191101360170983
chr3-88161954-88163044	ENSMUSG00000001416	-0.170272891103488
chr3-88161954-88163044	ENSMUSG00000028063	0.159488194063873
chr3-88177360-88178498	ENSMUSG00000028064	0.215205252586987
chr3-88409454-88410756	ENSMUSG00000010538	-0.123579121594814
chr3-88536210-88537306	ENSMUSG00000010538	-0.161216384842315
chr3-88526148-88526701	ENSMUSG00000001416	0.202556599385607
chr3-88552428-88554607	ENSMUSG00000001416	-0.175002511062301
chr3-88628953-88631618	ENSMUSG00000001416	-0.142709011119406
chr3-88205362-88208710	ENSMUSG00000008604	0.271009829496304
chr3-88221503-88222855	ENSMUSG00000050144	0.278319255441324
chr3-88221503-88222855	ENSMUSG00000028064	0.251099873326292
chr3-88221503-88222855	ENSMUSG00000028062	0.165848866508033
chr3-88221503-88222855	ENSMUSG00000041355	0.154805956538946
chr3-88335607-88337026	ENSMUSG00000001415	0.29924698904521
chr3-88458129-88459435	ENSMUSG00000001415	0.259478489534556
chr3-88536210-88537306	ENSMUSG00000001415	0.304193660191588
chr3-88628953-88631618	ENSMUSG00000001415	-0.132318229029475
chr3-88296192-88297965	ENSMUSG00000028057	0.241561838161907
chr3-88628953-88631618	ENSMUSG00000050144	-0.154649163621029
chr3-88628953-88631618	ENSMUSG00000028063	-0.188455304769231
chr3-88424390-88425494	ENSMUSG00000054199	0.40909310760895
chr3-88435262-88437355	ENSMUSG00000028053	0.186534256648507
chr3-88458129-88459435	ENSMUSG00000028053	0.167310325072547
chr3-88832382-88832860	ENSMUSG00000041355	0.216243597264565
chr3-88628953-88631618	ENSMUSG00000028059	-0.157765006895628
chr3-88647851-88650403	ENSMUSG00000028059	-0.175353794921687
chr3-88526148-88526701	ENSMUSG00000041263	0.247259408001152
chr3-88536210-88537306	ENSMUSG00000028053	0.194799506566861
chr3-88536210-88537306	ENSMUSG00000041263	0.240370085030933
chr3-88552428-88554607	ENSMUSG00000098912	-0.0896454835139611
chr3-88552428-88554607	ENSMUSG00000028053	-0.158659226586608
chr3-88552428-88554607	ENSMUSG00000068921	-0.139652564890873
chr3-88685132-88686645	ENSMUSG00000028060	0.130884674957753
chr3-88772402-88772889	ENSMUSG00000028060	0.181530814530195
chr3-88620931-88623840	ENSMUSG00000028053	0.249947585411622
chr3-88620931-88623840	ENSMUSG00000059743	0.245690901264984
chr3-88647851-88650403	ENSMUSG00000064068	0.211551407169353
chr3-88832382-88832860	ENSMUSG00000068923	-0.160816135080396
chr3-89089719-89091644	ENSMUSG00000068923	-0.15440611831519
chr3-88685132-88686645	ENSMUSG00000106218	-0.160772110014756
chr3-88716455-88717608	ENSMUSG00000028049	0.19391297051372
chr3-88772402-88772889	ENSMUSG00000098912	-0.14420575324932
chr3-88949576-88951360	ENSMUSG00000098912	0.283284944373662
chr3-89176785-89178376	ENSMUSG00000098912	-0.163734075052619
chr3-89089719-89091644	ENSMUSG00000054199	-0.122247627482129
chr3-89164350-89165387	ENSMUSG00000054199	0.346388899960228
chr3-89176785-89178376	ENSMUSG00000054199	-0.182700225830872
chr3-88772402-88772889	ENSMUSG00000028039	0.220856097482462
chr3-88832382-88832860	ENSMUSG00000106218	0.233768841610333
chr3-88832382-88832860	ENSMUSG00000064068	-0.162250772314853
chr3-89195510-89197186	ENSMUSG00000028053	-0.12057427083213
chr3-89226982-89228622	ENSMUSG00000028053	0.171832642004585
chr3-89266179-89267018	ENSMUSG00000028053	0.223547992246504
chr3-89336574-89338288	ENSMUSG00000028053	0.260507298614217
chr3-89348870-89350718	ENSMUSG00000028053	0.212138326245545
chr3-89176785-89178376	ENSMUSG00000068921	-0.175460214532662
chr3-88949576-88951360	ENSMUSG00000042766	0.276507700841694
chr3-89176785-89178376	ENSMUSG00000041263	0.174077655955698
chr3-89340413-89341366	ENSMUSG00000041263	0.156347191994114
chr3-89157962-89160479	ENSMUSG00000059743	0.329701708230817
chr3-89195510-89197186	ENSMUSG00000059743	0.291722000885348
chr3-89417938-89419302	ENSMUSG00000059743	0.182645503192028
chr3-89340413-89341366	ENSMUSG00000068917	-0.182920224282045
chr3-89411209-89412491	ENSMUSG00000068917	-0.164936397532911
chr3-89336574-89338288	ENSMUSG00000028049	0.212246264184738
chr3-89377962-89379272	ENSMUSG00000028049	0.178259976041776
chr3-89226982-89228622	ENSMUSG00000032657	0.175032449909589
chr3-89340413-89341366	ENSMUSG00000032657	-0.197385508487931
chr3-89101399-89102459	ENSMUSG00000042766	0.21070511383771
