ENSMUSG00000059588	chr2-84007835-84009694
ENSMUSG00000023330	chr2-125858281-125859583
ENSMUSG00000013465	chr2-25180194-25182052
ENSMUSG00000106093	chr3-105871468-105872974
ENSMUSG00000084781	chr2-92359813-92361151
ENSMUSG00000038463	chr1-170136227-170137730
ENSMUSG00000061411	chr2-153559463-153561939
ENSMUSG00000026546	chr1-172528574-172529177
ENSMUSG00000026207	chr1-75421550-75423563
ENSMUSG00000035772	chr2-28415128-28415979
ENSMUSG00000069072	chr3-30995026-30996515
ENSMUSG00000044080	chr3-90264745-90266717
ENSMUSG00000038026	chr1-172147459-172149063
ENSMUSG00000039069	chr2-179869477-179870329
ENSMUSG00000010911	chr2-102635070-102636757
ENSMUSG00000026786	chr2-22913848-22915782
ENSMUSG00000027676	chr3-33741742-33743346
ENSMUSG00000026458	chr1-134132621-134134508
ENSMUSG00000001415	chr3-87999229-88001063
ENSMUSG00000028139	chr3-94786007-94787806
ENSMUSG00000103983	chr1-171195058-171196524
ENSMUSG00000049097	chr3-96541328-96543861
ENSMUSG00000026991	chr2-59202558-59203942
ENSMUSG00000028271	chr3-142764733-142766208
ENSMUSG00000015829	chr1-159523172-159525660
ENSMUSG00000091476	chr1-177468257-177469217
ENSMUSG00000039660	chr2-29647525-29648474
ENSMUSG00000036646	chr2-25395672-25397017
ENSMUSG00000027207	chr2-126151706-126152942
ENSMUSG00000027646	chr2-157409465-157411017
ENSMUSG00000045968	chr1-153665067-153665910
ENSMUSG00000027203	chr2-125122034-125124051
ENSMUSG00000026810	chr2-32169223-32170330
ENSMUSG00000026123	chr1-34485157-34486425
ENSMUSG00000027160	chr2-109883958-109885152
ENSMUSG00000027583	chr2-181155712-181157379
ENSMUSG00000027220	chr2-93170151-93171392
ENSMUSG00000041911	chr2-71545465-71547170
ENSMUSG00000049401	chr2-180019923-180020520
ENSMUSG00000055567	chr1-66895431-66897011
ENSMUSG00000034353	chr1-90837777-90839092
ENSMUSG00000068747	chr3-108535775-108537148
ENSMUSG00000026858	chr2-30093196-30094575
ENSMUSG00000035576	chr2-162966716-162968947
ENSMUSG00000028102	chr3-96065229-96066934
ENSMUSG00000001418	chr3-87929739-87930934
ENSMUSG00000027589	chr2-181713097-181715943
ENSMUSG00000019710	chr3-87999229-88001063
ENSMUSG00000053166	chr2-165310114-165311895
ENSMUSG00000026200	chr1-75338197-75340513
ENSMUSG00000053024	chr1-132525657-132526692
ENSMUSG00000048186	chr2-5079791-5081310
ENSMUSG00000003721	chr1-121180036-121181027
ENSMUSG00000075419	chr2-30495150-30496759
ENSMUSG00000086968	chr3-108185892-108187591
ENSMUSG00000025781	chr2-9749735-9750779
ENSMUSG00000026958	chr2-25426882-25427264
ENSMUSG00000046404	chr1-130740252-130741693
ENSMUSG00000026110	chr1-37366977-37369484
ENSMUSG00000051149	chr2-167659766-167662284
ENSMUSG00000026991	chr2-59301478-59302942
ENSMUSG00000026926	chr2-26338377-26339782
ENSMUSG00000026150	chr1-83158914-83160248
ENSMUSG00000028098	chr3-96847561-96848798
ENSMUSG00000048039	chr3-87994582-87995773
ENSMUSG00000046793	chr3-108318282-108319931
ENSMUSG00000050565	chr1-156204006-156205579
ENSMUSG00000025764	chr3-41408197-41409803
ENSMUSG00000074682	chr2-151970293-151971376
ENSMUSG00000026430	chr1-130691235-130692296
ENSMUSG00000026860	chr2-30502939-30505036
ENSMUSG00000026556	chr1-172309584-172310522
ENSMUSG00000027746	chr3-54209872-54210676
ENSMUSG00000039205	chr2-31784646-31785730
ENSMUSG00000055322	chr1-74587162-74588975
ENSMUSG00000086171	chr2-143245572-143246946
ENSMUSG00000027939	chr3-90490418-90491613
ENSMUSG00000033486	chr2-121210943-121212257
ENSMUSG00000002546	chr2-32430589-32431763
ENSMUSG00000003464	chr1-172246834-172248123
ENSMUSG00000027423	chr2-143751577-143753065
ENSMUSG00000049097	chr3-96195799-96198498
ENSMUSG00000027452	chr2-150903560-150905205
ENSMUSG00000051223	chr1-58585358-58586962
ENSMUSG00000068966	chr2-32854142-32854603
ENSMUSG00000058729	chr1-180935836-180937255
ENSMUSG00000027639	chr2-156487718-156488732
ENSMUSG00000026895	chr2-35767803-35769713
ENSMUSG00000006800	chr2-165906054-165907908
ENSMUSG00000068923	chr3-88578881-88580267
ENSMUSG00000017307	chr2-164996902-164998990
ENSMUSG00000074627	chr2-157434344-157435405
ENSMUSG00000018417	chr1-52264248-52264687
ENSMUSG00000075467	chr2-26324566-26326318
ENSMUSG00000028059	chr3-88907322-88908663
ENSMUSG00000042572	chr3-89860523-89861609
ENSMUSG00000027296	chr2-119413351-119414594
ENSMUSG00000027509	chr2-172999598-173001614
ENSMUSG00000049044	chr2-71937768-71939446
ENSMUSG00000026600	chr1-156558167-156560010
ENSMUSG00000038473	chr1-169933734-169934753
ENSMUSG00000075028	chr2-93110702-93111888
ENSMUSG00000026798	chr2-30061862-30063070
ENSMUSG00000039536	chr2-167167363-167168428
ENSMUSG00000104973	chr3-104671396-104672267
ENSMUSG00000017721	chr2-164049535-164052143
ENSMUSG00000027520	chr1-63770063-63771202
ENSMUSG00000036850	chr2-25228332-25229035
ENSMUSG00000025758	chr3-40949105-40951160
ENSMUSG00000052759	chr1-136414764-136415840
ENSMUSG00000026663	chr1-170489343-170490585
ENSMUSG00000039050	chr2-179869477-179870329
ENSMUSG00000027998	chr3-82998916-83000210
ENSMUSG00000033124	chr1-75262858-75264817
ENSMUSG00000027628	chr2-156647958-156649731
ENSMUSG00000087056	chr2-125247088-125248485
ENSMUSG00000085631	chr2-135683582-135684356
ENSMUSG00000026841	chr2-31458625-31460990
ENSMUSG00000026349	chr1-127954346-127955489
ENSMUSG00000104093	chr3-65116837-65117808
ENSMUSG00000070476	chr2-178297030-178297817
ENSMUSG00000026655	chr2-3172484-3173457
ENSMUSG00000070880	chr2-70168003-70169377
ENSMUSG00000032802	chr2-152293208-152294492
ENSMUSG00000028041	chr3-89659558-89660927
ENSMUSG00000027253	chr2-90964537-90966176
ENSMUSG00000026853	chr2-30133251-30134609
ENSMUSG00000042207	chr1-134888784-134890233
ENSMUSG00000038085	chr2-156110725-156112316
ENSMUSG00000027247	chr2-91729747-91730850
ENSMUSG00000085054	chr1-58287986-58288649
ENSMUSG00000101156	chr1-69367136-69368228
ENSMUSG00000086638	chr2-156731495-156732745
ENSMUSG00000026565	chr1-165913882-165914737
ENSMUSG00000003135	chr1-39096987-39098586
ENSMUSG00000027603	chr2-155803792-155805684
ENSMUSG00000026439	chr1-132155591-132156338
ENSMUSG00000027905	chr3-105466249-105468128
ENSMUSG00000017664	chr2-165363943-165364960
ENSMUSG00000039515	chr2-30122809-30125158
ENSMUSG00000037499	chr1-190790478-190792276
ENSMUSG00000027942	chr3-89521573-89523229
ENSMUSG00000041220	chr3-129681853-129683028
ENSMUSG00000073627	chr1-85898491-85899796
ENSMUSG00000042404	chr3-90100818-90103502
ENSMUSG00000039205	chr2-32343958-32344460
ENSMUSG00000103971	chr1-158547133-158548477
ENSMUSG00000018209	chr2-163702342-163704429
ENSMUSG00000104302	chr1-160100486-160101876
ENSMUSG00000027544	chr2-168712169-168713671
ENSMUSG00000028191	chr3-145833294-145834603
ENSMUSG00000041439	chr1-52717833-52719522
ENSMUSG00000074890	chr2-121007893-121009120
ENSMUSG00000035168	chr2-59589703-59590710
ENSMUSG00000017999	chr2-167201082-167202556
ENSMUSG00000028034	chr3-152155350-152156203
ENSMUSG00000044340	chr1-106154636-106156051
ENSMUSG00000039246	chr1-185481312-185483143
ENSMUSG00000027828	chr3-65321875-65323025
ENSMUSG00000010538	chr3-88492483-88493824
ENSMUSG00000039033	chr2-140113578-140114526
ENSMUSG00000037143	chr2-145382692-145384035
ENSMUSG00000025979	chr1-55158020-55159170
ENSMUSG00000040124	chr1-163149370-163151022
ENSMUSG00000001416	chr3-88205362-88208710
ENSMUSG00000026496	chr1-180225785-180226831
ENSMUSG00000040687	chr2-91202147-91203687
ENSMUSG00000027194	chr2-94436980-94438829
ENSMUSG00000027221	chr2-92577620-92578457
ENSMUSG00000026393	chr1-138875713-138877162
ENSMUSG00000026353	chr1-128416547-128417997
ENSMUSG00000026034	chr1-58909077-58910701
ENSMUSG00000027546	chr2-168205225-168207811
ENSMUSG00000027108	chr2-73344822-73345913
ENSMUSG00000040687	chr2-90889326-90890620
ENSMUSG00000005886	chr1-13196149-13197719
ENSMUSG00000053925	chr1-170366716-170367802
ENSMUSG00000042642	chr3-89176785-89178376
ENSMUSG00000042766	chr3-89131614-89133032
ENSMUSG00000048222	chr2-120866397-120868139
ENSMUSG00000026999	chr2-80599666-80600427
ENSMUSG00000036186	chr2-26380033-26380911
ENSMUSG00000049439	chr1-60097121-60099115
ENSMUSG00000084892	chr2-30118992-30120234
ENSMUSG00000096929	chr1-194315298-194316751
ENSMUSG00000048486	chr2-162966716-162968947
ENSMUSG00000028059	chr3-88477702-88478732
ENSMUSG00000015095	chr2-25097760-25099418
ENSMUSG00000078919	chr2-168154063-168155159
ENSMUSG00000039804	chr2-164442537-164443946
ENSMUSG00000041396	chr1-163403053-163404291
ENSMUSG00000042215	chr1-34005239-34007719
ENSMUSG00000026447	chr1-132637068-132638008
ENSMUSG00000059588	chr2-83824327-83825767
ENSMUSG00000026753	chr2-38796729-38798390
ENSMUSG00000027217	chr2-93013652-93015664
ENSMUSG00000043300	chr3-69721619-69723197
ENSMUSG00000040713	chr1-165583486-165584262
ENSMUSG00000027628	chr2-156420363-156422291
ENSMUSG00000038605	chr2-181364526-181366324
ENSMUSG00000042572	chr3-89436121-89437832
ENSMUSG00000039515	chr2-30463225-30464609
ENSMUSG00000049690	chr1-127167947-127168808
ENSMUSG00000097063	chr1-43091357-43093246
ENSMUSG00000026111	chr1-37219472-37220889
ENSMUSG00000004896	chr3-87905835-87907813
ENSMUSG00000027187	chr2-103456358-103457385
ENSMUSG00000038324	chr2-155619634-155620376
ENSMUSG00000038633	chr1-181888262-181889476
ENSMUSG00000026097	chr1-53296435-53297801
ENSMUSG00000026201	chr1-75399682-75400999
ENSMUSG00000026447	chr1-132858225-132859500
ENSMUSG00000027953	chr3-88831605-88832155
ENSMUSG00000060743	chr1-180603946-180605860
ENSMUSG00000027357	chr2-132286359-132287128
ENSMUSG00000028062	chr3-88913432-88914745
ENSMUSG00000079484	chr2-30151176-30154043
ENSMUSG00000040549	chr2-91852186-91853292
ENSMUSG00000028051	chr3-89354735-89355490
ENSMUSG00000034349	chr3-68604584-68605329
ENSMUSG00000028189	chr3-146177453-146178610
ENSMUSG00000046330	chr1-72295434-72296436
ENSMUSG00000026932	chr2-25557179-25558592
ENSMUSG00000027952	chr3-89089719-89091644
ENSMUSG00000103983	chr1-170900752-170902346
ENSMUSG00000016181	chr1-193101527-193103376
ENSMUSG00000028028	chr3-127188209-127189501
ENSMUSG00000033554	chr3-116006663-116008539
ENSMUSG00000104302	chr1-159821959-159822989
ENSMUSG00000027551	chr2-168330126-168331423
ENSMUSG00000038766	chr3-94837155-94838889
ENSMUSG00000074582	chr2-167062333-167063705
ENSMUSG00000027425	chr2-144368344-144369716
ENSMUSG00000028062	chr3-87994582-87995773
ENSMUSG00000027131	chr2-112541479-112543198
ENSMUSG00000036160	chr2-26363625-26366941
ENSMUSG00000027884	chr3-108537272-108537910
ENSMUSG00000051413	chr2-153013514-153014232
ENSMUSG00000032902	chr3-104993615-104994799
ENSMUSG00000054766	chr2-29879450-29880866
ENSMUSG00000026239	chr1-86058942-86059911
ENSMUSG00000022995	chr1-181923252-181923999
ENSMUSG00000027883	chr3-108394325-108395391
ENSMUSG00000036992	chr2-148394955-148397985
ENSMUSG00000079610	chr1-36530517-36532549
ENSMUSG00000017418	chr2-14995438-14998548
ENSMUSG00000046722	chr3-95024396-95025614
ENSMUSG00000005881	chr2-155955860-155957145
ENSMUSG00000026926	chr2-26407890-26409658
ENSMUSG00000068479	chr2-121007893-121009120
ENSMUSG00000079658	chr1-16809117-16810674
ENSMUSG00000039756	chr3-122292622-122294818
ENSMUSG00000068732	chr3-108780905-108782155
ENSMUSG00000001016	chr3-90253606-90255239
ENSMUSG00000003134	chr1-39206704-39207778
ENSMUSG00000038170	chr3-97647331-97648737
ENSMUSG00000026659	chr1-170650990-170651568
ENSMUSG00000002105	chr2-90781981-90784129
ENSMUSG00000027109	chr2-72781061-72782323
ENSMUSG00000037259	chr2-144791336-144792480
ENSMUSG00000026617	chr1-185315474-185316843
ENSMUSG00000039621	chr2-166487073-166489334
ENSMUSG00000058135	chr3-107466493-107467058
ENSMUSG00000050556	chr2-166805019-166806507
ENSMUSG00000040389	chr3-108147812-108148245
ENSMUSG00000052428	chr1-167392315-167394634
ENSMUSG00000079353	chr2-58667381-58668668
ENSMUSG00000036104	chr1-128258962-128260362
ENSMUSG00000040713	chr1-165190500-165192262
ENSMUSG00000042572	chr3-89377962-89379272
ENSMUSG00000027018	chr2-71244580-71246615
ENSMUSG00000042404	chr3-90117828-90118910
ENSMUSG00000007097	chr1-172143202-172143911
ENSMUSG00000027428	chr2-144599725-144600985
ENSMUSG00000026764	chr2-49726495-49728036
ENSMUSG00000039157	chr2-32581297-32581995
ENSMUSG00000044308	chr2-70168003-70169377
ENSMUSG00000059540	chr2-180822269-180823101
ENSMUSG00000027227	chr2-122466940-122468323
ENSMUSG00000002102	chr2-90559798-90561436
ENSMUSG00000033955	chr2-85110137-85111163
ENSMUSG00000028114	chr3-123296259-123298978
ENSMUSG00000038085	chr2-156487718-156488732
ENSMUSG00000028165	chr3-135437607-135439653
ENSMUSG00000009563	chr2-32349527-32350005
ENSMUSG00000051413	chr2-152947040-152947576
ENSMUSG00000007097	chr1-172327585-172329782
ENSMUSG00000039988	chr3-158031203-158032224
ENSMUSG00000026447	chr1-132581784-132583988
ENSMUSG00000059540	chr2-180896211-180898329
ENSMUSG00000101799	chr1-51820015-51821228
ENSMUSG00000033808	chr2-119838221-119839244
ENSMUSG00000062646	chr2-120093452-120094511
ENSMUSG00000026864	chr2-34799314-34800196
ENSMUSG00000001415	chr3-88606980-88608566
ENSMUSG00000000826	chr2-181147745-181148177
ENSMUSG00000042641	chr1-153225546-153226710
ENSMUSG00000027067	chr2-84831494-84832730
ENSMUSG00000038550	chr3-96277228-96278919
ENSMUSG00000026083	chr1-38073999-38075411
ENSMUSG00000044783	chr1-88320217-88321447
ENSMUSG00000027667	chr3-32615964-32617575
ENSMUSG00000017999	chr2-167128961-167131056
ENSMUSG00000000823	chr2-180987065-180989038
ENSMUSG00000037902	chr2-129558018-129558961
ENSMUSG00000026727	chr2-12808283-12809104
ENSMUSG00000061689	chr2-155990241-155992321
ENSMUSG00000104106	chr2-14738504-14739984
ENSMUSG00000026614	chr1-185376180-185376935
ENSMUSG00000027624	chr2-156241491-156242247
ENSMUSG00000026240	chr1-86586758-86587573
ENSMUSG00000038473	chr1-170489343-170490585
ENSMUSG00000074890	chr2-120729841-120732076
ENSMUSG00000026456	chr1-134195474-134197054
ENSMUSG00000070730	chr2-118896162-118897417
ENSMUSG00000027583	chr2-180953656-180955430
ENSMUSG00000027303	chr2-130396889-130398769
ENSMUSG00000089762	chr2-30711360-30712489
ENSMUSG00000026027	chr1-58936518-58938242
ENSMUSG00000017943	chr2-163601836-163603126
ENSMUSG00000042133	chr2-69712819-69713859
ENSMUSG00000027628	chr2-156740569-156742879
ENSMUSG00000041911	chr2-71120597-71121471
ENSMUSG00000036885	chr3-62047707-62048586
ENSMUSG00000069094	chr3-19245103-19246083
ENSMUSG00000027942	chr3-89895129-89897796
ENSMUSG00000047793	chr1-93100290-93102657
ENSMUSG00000001016	chr3-90525331-90527106
ENSMUSG00000042579	chr3-90097571-90098913
ENSMUSG00000046793	chr3-108414865-108416416
ENSMUSG00000039037	chr3-152244720-152246174
ENSMUSG00000026791	chr2-33300050-33301371
ENSMUSG00000027016	chr2-78048082-78049901
ENSMUSG00000045822	chr2-164878479-164880648
ENSMUSG00000052331	chr1-54982611-54983932
ENSMUSG00000000826	chr2-181149985-181151035
ENSMUSG00000026791	chr2-32375262-32376289
ENSMUSG00000026637	chr1-192150972-192152055
ENSMUSG00000016528	chr1-131115601-131117590
ENSMUSG00000048997	chr3-108432114-108434128
ENSMUSG00000074578	chr2-167155307-167156505
ENSMUSG00000026965	chr2-25064321-25066135
ENSMUSG00000026810	chr2-32583214-32583862
ENSMUSG00000038369	chr2-155513544-155515124
ENSMUSG00000017307	chr2-165000921-165003284
ENSMUSG00000027680	chr3-34239825-34240737
ENSMUSG00000042390	chr3-90292342-90294181
ENSMUSG00000032913	chr3-104700335-104701436
ENSMUSG00000092607	chr3-95516919-95518253
ENSMUSG00000027808	chr3-58152741-58154805
ENSMUSG00000068739	chr3-108388776-108389852
ENSMUSG00000001855	chr2-31995745-31997056
ENSMUSG00000014353	chr2-128686844-128688269
ENSMUSG00000040265	chr1-162570097-162571799
ENSMUSG00000004591	chr3-142168462-142169704
ENSMUSG00000068747	chr3-108225156-108227239
ENSMUSG00000027884	chr3-108770626-108771563
ENSMUSG00000042066	chr1-132376406-132377669
ENSMUSG00000027810	chr3-58122256-58123338
ENSMUSG00000036093	chr2-52072138-52073631
ENSMUSG00000026811	chr2-32423574-32424625
ENSMUSG00000028156	chr3-138095030-138096503
ENSMUSG00000025962	chr1-64055251-64056701
ENSMUSG00000062963	chr1-171269686-171271255
ENSMUSG00000097316	chr1-191325283-191326891
ENSMUSG00000039725	chr2-164994245-164996298
ENSMUSG00000026201	chr1-75168131-75170007
ENSMUSG00000087006	chr2-94245130-94245987
ENSMUSG00000027589	chr2-181457939-181460673
ENSMUSG00000087115	chr2-143851187-143852529
ENSMUSG00000049401	chr2-180103123-180105795
ENSMUSG00000026031	chr1-59119443-59120804
ENSMUSG00000037351	chr1-37097193-37098335
ENSMUSG00000044991	chr2-132247332-132248351
ENSMUSG00000000826	chr2-180996133-180997526
ENSMUSG00000042369	chr2-76430092-76431585
ENSMUSG00000061143	chr3-52029416-52030881
ENSMUSG00000028114	chr3-123385220-123386459
ENSMUSG00000026833	chr2-27764194-27765502
ENSMUSG00000026077	chr1-38806475-38807617
ENSMUSG00000044816	chr1-64884735-64885901
ENSMUSG00000009563	chr2-32895307-32897083
ENSMUSG00000000823	chr2-181658604-181660184
ENSMUSG00000028063	chr3-88458129-88459435
ENSMUSG00000026930	chr2-26627837-26629688
ENSMUSG00000038619	chr3-95217003-95218440
ENSMUSG00000027944	chr3-89866919-89867905
ENSMUSG00000105655	chr3-104445642-104449004
ENSMUSG00000004892	chr3-88199904-88201319
ENSMUSG00000013465	chr2-25240584-25241874
ENSMUSG00000013465	chr2-24684191-24686183
ENSMUSG00000034059	chr2-84887687-84888299
ENSMUSG00000027714	chr3-36862530-36863960
ENSMUSG00000051223	chr1-58444787-58446234
ENSMUSG00000017667	chr2-164924226-164925007
ENSMUSG00000026648	chr2-3474251-3475744
ENSMUSG00000027217	chr2-92771927-92773348
ENSMUSG00000068479	chr2-121294593-121297018
ENSMUSG00000079037	chr2-131686451-131687426
ENSMUSG00000026356	chr1-128015232-128016500
ENSMUSG00000026959	chr2-25607438-25609014
ENSMUSG00000017943	chr2-163138497-163139787
ENSMUSG00000008200	chr2-90566796-90568715
ENSMUSG00000017307	chr2-164785156-164787463
ENSMUSG00000026103	chr1-52499094-52501014
ENSMUSG00000026817	chr2-32217782-32218902
ENSMUSG00000027884	chr3-108287824-108289038
ENSMUSG00000040865	chr1-63264752-63266541
ENSMUSG00000085438	chr2-119741608-119743713
ENSMUSG00000063714	chr2-73270491-73272081
ENSMUSG00000028018	chr3-132948379-132950837
ENSMUSG00000059149	chr1-132028130-132030810
ENSMUSG00000085767	chr2-26156166-26157269
ENSMUSG00000045092	chr3-115603646-115605154
ENSMUSG00000027575	chr2-180723473-180726197
ENSMUSG00000039983	chr2-118628863-118630140
ENSMUSG00000039735	chr3-122813720-122815238
ENSMUSG00000005779	chr3-95227290-95230917
ENSMUSG00000010538	chr3-88244032-88244594
ENSMUSG00000038463	chr1-170655242-170658506
ENSMUSG00000053965	chr3-122807175-122807864
ENSMUSG00000026811	chr2-32169223-32170330
ENSMUSG00000027797	chr3-55523281-55524298
ENSMUSG00000002227	chr3-104407193-104408094
ENSMUSG00000063019	chr2-157006533-157007685
ENSMUSG00000027285	chr2-120026897-120028517
ENSMUSG00000015095	chr2-25286298-25287806
ENSMUSG00000027859	chr3-101923246-101924839
ENSMUSG00000027248	chr2-121587980-121588975
ENSMUSG00000026207	chr1-75338197-75340513
ENSMUSG00000026377	chr1-118434748-118436537
ENSMUSG00000027937	chr3-90253606-90255239
ENSMUSG00000068744	chr3-108200211-108201138
ENSMUSG00000062169	chr1-181285054-181286454
ENSMUSG00000062590	chr1-86378448-86379795
ENSMUSG00000084946	chr2-71366668-71368176
ENSMUSG00000039356	chr2-31726751-31729856
ENSMUSG00000040035	chr2-118287559-118289290
ENSMUSG00000035513	chr2-29514758-29516535
ENSMUSG00000060445	chr2-178252508-178254334
ENSMUSG00000038990	chr2-180353097-180354135
ENSMUSG00000037773	chr2-130641644-130643340
ENSMUSG00000015337	chr2-29817473-29818333
ENSMUSG00000097745	chr3-152753747-152754630
ENSMUSG00000006800	chr2-165883485-165884248
ENSMUSG00000002458	chr2-181312696-181314904
ENSMUSG00000042548	chr2-153559463-153561939
ENSMUSG00000037761	chr2-158284274-158286212
ENSMUSG00000050144	chr3-88578881-88580267
ENSMUSG00000070939	chr1-42906545-42907538
ENSMUSG00000026787	chr2-22744061-22745216
ENSMUSG00000017969	chr2-166629832-166630724
ENSMUSG00000026618	chr1-184965165-184966332
ENSMUSG00000026833	chr2-28334671-28336141
ENSMUSG00000035513	chr2-29235597-29236219
ENSMUSG00000101840	chr1-75387324-75388883
ENSMUSG00000038369	chr2-155235766-155237240
ENSMUSG00000010538	chr3-88070275-88072534
ENSMUSG00000026520	chr1-180433102-180435110
ENSMUSG00000060445	chr2-178297030-178297817
ENSMUSG00000038860	chr2-33475688-33477374
ENSMUSG00000028099	chr3-96595694-96597758
ENSMUSG00000026659	chr1-170701091-170703494
ENSMUSG00000075270	chr2-76405329-76407657
ENSMUSG00000068749	chr3-108443976-108445839
ENSMUSG00000079502	chr2-28467788-28468752
ENSMUSG00000052533	chr2-30400728-30401883
ENSMUSG00000094962	chr3-55806071-55807611
ENSMUSG00000027937	chr3-90231136-90232436
ENSMUSG00000027953	chr3-88949576-88951360
ENSMUSG00000028102	chr3-96261751-96264136
ENSMUSG00000039103	chr3-152404913-152406653
