ENSMUSG00000026131	chr1-34142890-34143876
ENSMUSG00000027253	chr2-91285570-91286794
ENSMUSG00000032966	chr2-151616341-151617262
ENSMUSG00000054091	chr3-122807175-122807864
ENSMUSG00000036833	chr2-25289651-25291486
ENSMUSG00000074749	chr2-146958196-146959890
ENSMUSG00000074649	chr2-155825879-155827499
ENSMUSG00000109887	chr1-18168131-18168871
ENSMUSG00000014361	chr2-128697880-128699744
ENSMUSG00000043716	chr1-16103933-16106377
ENSMUSG00000035772	chr2-28211415-28212333
ENSMUSG00000027977	chr3-123266898-123268252
ENSMUSG00000004031	chr1-158327678-158329453
ENSMUSG00000030768	chr1-182763173-182765339
ENSMUSG00000026305	chr1-90732868-90734744
ENSMUSG00000042572	chr3-89646458-89647955
ENSMUSG00000027405	chr2-129633018-129634721
ENSMUSG00000001017	chr3-90614672-90616069
ENSMUSG00000026858	chr2-30699220-30700551
ENSMUSG00000026254	chr1-86833765-86835979
ENSMUSG00000027296	chr2-119208016-119209508
ENSMUSG00000064302	chr1-118321225-118323061
ENSMUSG00000026849	chr2-31262914-31264800
ENSMUSG00000026074	chr1-39942728-39943381
ENSMUSG00000017897	chr2-165074164-165075384
ENSMUSG00000005882	chr2-155641492-155642934
ENSMUSG00000049097	chr3-96669674-96671027
ENSMUSG00000037761	chr2-158624571-158625719
ENSMUSG00000016349	chr2-181030800-181032839
ENSMUSG00000068747	chr3-108295932-108297309
ENSMUSG00000074918	chr2-118549256-118550039
ENSMUSG00000041921	chr2-70824360-70826059
ENSMUSG00000058835	chr2-22721352-22722432
ENSMUSG00000027305	chr2-119249816-119251644
ENSMUSG00000032952	chr3-103611979-103613703
ENSMUSG00000051590	chr1-127795102-127795994
ENSMUSG00000058729	chr1-180908760-180909635
ENSMUSG00000026028	chr1-58614365-58615024
ENSMUSG00000033061	chr1-75386014-75386519
ENSMUSG00000027620	chr2-156475048-156477270
ENSMUSG00000037461	chr1-191020442-191021381
ENSMUSG00000044783	chr1-87785410-87787039
ENSMUSG00000050947	chr3-108327065-108328994
ENSMUSG00000026925	chr2-26324566-26326318
ENSMUSG00000058267	chr1-159923841-159924759
ENSMUSG00000026811	chr2-32327974-32330028
ENSMUSG00000051817	chr2-151961626-151963782
ENSMUSG00000028189	chr3-146647607-146649801
ENSMUSG00000067879	chr1-9815685-9816866
ENSMUSG00000103983	chr1-170907161-170908847
ENSMUSG00000079658	chr1-16979551-16980719
ENSMUSG00000068479	chr2-121243870-121245371
ENSMUSG00000027574	chr2-180953656-180955430
ENSMUSG00000040209	chr3-9543085-9544040
ENSMUSG00000026662	chr2-5019432-5020290
ENSMUSG00000026499	chr1-180908760-180909635
ENSMUSG00000079056	chr2-127756946-127757951
ENSMUSG00000037843	chr2-158241193-158242861
ENSMUSG00000068580	chr2-118900880-118903100
ENSMUSG00000033014	chr3-103170617-103172361
ENSMUSG00000017999	chr2-166592131-166593293
ENSMUSG00000056941	chr2-153240658-153242087
ENSMUSG00000026289	chr1-87708527-87710263
ENSMUSG00000038374	chr3-96218995-96221925
ENSMUSG00000019699	chr1-177441469-177442940
ENSMUSG00000026600	chr1-156741643-156742984
ENSMUSG00000051444	chr3-37707262-37708576
ENSMUSG00000074578	chr2-167078519-167080270
ENSMUSG00000033147	chr3-102069889-102071683
ENSMUSG00000056306	chr3-55269902-55271211
ENSMUSG00000015829	chr1-159740891-159743002
ENSMUSG00000040269	chr3-8593719-8595541
ENSMUSG00000041879	chr1-135374075-135375767
ENSMUSG00000027327	chr2-130838840-130841338
ENSMUSG00000026641	chr1-171037792-171038966
ENSMUSG00000038705	chr2-180890349-180891978
ENSMUSG00000025314	chr2-90884895-90886875
ENSMUSG00000026918	chr2-27739191-27741058
ENSMUSG00000038914	chr2-180734537-180736103
ENSMUSG00000039483	chr2-30435538-30436401
ENSMUSG00000068732	chr3-108158201-108159403
ENSMUSG00000033902	chr2-119350314-119351818
ENSMUSG00000073530	chr1-158488563-158490543
ENSMUSG00000039221	chr3-28555599-28556551
ENSMUSG00000026211	chr1-75235969-75237464
ENSMUSG00000050947	chr3-108225156-108227239
ENSMUSG00000015750	chr3-95855304-95856451
ENSMUSG00000090077	chr2-181385809-181386520
ENSMUSG00000039108	chr2-180118742-180120009
ENSMUSG00000090213	chr2-167143929-167145452
ENSMUSG00000027244	chr2-91927836-91929224
ENSMUSG00000054074	chr2-17643844-17645140
ENSMUSG00000033377	chr3-116835579-116836789
ENSMUSG00000026333	chr1-97660475-97662450
ENSMUSG00000027254	chr2-121308752-121310713
ENSMUSG00000034738	chr2-69135483-69136488
ENSMUSG00000026240	chr1-86500945-86502069
ENSMUSG00000017760	chr2-165120503-165121809
ENSMUSG00000042604	chr2-107400094-107401184
ENSMUSG00000074994	chr2-104815569-104817622
ENSMUSG00000027001	chr2-80638370-80639628
ENSMUSG00000068798	chr3-105435919-105437044
ENSMUSG00000027893	chr3-107332076-107334373
ENSMUSG00000042737	chr3-88716455-88717608
ENSMUSG00000098097	chr3-120885385-120887416
ENSMUSG00000027708	chr3-36351909-36353224
ENSMUSG00000063019	chr2-157487483-157488345
ENSMUSG00000072258	chr1-183344850-183346169
ENSMUSG00000027905	chr3-105674362-105675142
ENSMUSG00000042642	chr3-89182639-89184645
ENSMUSG00000102302	chr1-165091253-165092504
ENSMUSG00000026240	chr1-86524894-86527498
ENSMUSG00000099969	chr1-153091743-153093195
ENSMUSG00000027652	chr2-157877584-157878720
ENSMUSG00000017707	chr2-162998322-162999499
ENSMUSG00000003458	chr1-172147459-172149063
ENSMUSG00000014355	chr2-128395730-128396557
ENSMUSG00000078161	chr3-154824548-154826959
ENSMUSG00000027245	chr2-121506022-121507013
ENSMUSG00000027712	chr3-36331377-36332561
ENSMUSG00000026223	chr1-85916598-85917830
ENSMUSG00000044628	chr2-25371761-25372799
ENSMUSG00000038975	chr3-153492891-153494206
ENSMUSG00000038671	chr2-181149985-181151035
ENSMUSG00000036834	chr3-63941054-63942111
ENSMUSG00000034353	chr1-90837777-90839092
ENSMUSG00000026819	chr2-31899596-31901387
ENSMUSG00000020423	chr1-134195474-134197054
ENSMUSG00000073627	chr1-86045595-86047705
ENSMUSG00000028062	chr3-88144044-88144538
ENSMUSG00000026688	chr1-167239662-167240739
ENSMUSG00000002102	chr2-90939855-90941465
ENSMUSG00000036873	chr3-145651512-145653877
ENSMUSG00000089911	chr3-116512693-116514040
ENSMUSG00000028163	chr3-135513140-135514523
ENSMUSG00000027366	chr2-126552516-126554200
ENSMUSG00000089699	chr1-3119349-3120863
ENSMUSG00000038375	chr2-155619634-155620376
ENSMUSG00000026482	chr1-152522109-152523134
ENSMUSG00000026727	chr2-13543856-13545213
ENSMUSG00000026826	chr2-57137473-57139685
ENSMUSG00000066877	chr1-43530874-43531878
ENSMUSG00000036580	chr3-54672389-54673230
ENSMUSG00000032869	chr2-151542012-151544142
ENSMUSG00000039660	chr2-29843170-29844768
ENSMUSG00000061689	chr2-155990241-155992321
ENSMUSG00000027886	chr3-108195864-108198031
ENSMUSG00000027323	chr2-118676661-118678213
ENSMUSG00000023330	chr2-126151706-126152942
ENSMUSG00000027944	chr3-90323047-90323784
ENSMUSG00000090553	chr1-133306584-133307660
ENSMUSG00000115018	chr2-25355118-25357163
ENSMUSG00000027220	chr2-92712195-92713254
ENSMUSG00000097316	chr1-192170836-192172453
ENSMUSG00000015092	chr2-25167645-25168802
ENSMUSG00000105655	chr3-105077555-105078934
ENSMUSG00000025967	chr1-62794254-62796127
ENSMUSG00000087445	chr2-156929318-156930876
ENSMUSG00000047617	chr2-25546395-25547353
ENSMUSG00000026864	chr2-34801808-34803212
ENSMUSG00000013973	chr1-170866990-170869145
ENSMUSG00000028102	chr3-96268116-96270363
ENSMUSG00000004895	chr3-88081195-88082481
ENSMUSG00000034154	chr2-118896162-118897417
ENSMUSG00000017664	chr2-165068755-165069323
ENSMUSG00000062997	chr2-38657925-38659177
ENSMUSG00000026856	chr2-30061862-30063070
ENSMUSG00000085845	chr2-77661878-77662665
ENSMUSG00000026283	chr1-93633821-93636530
ENSMUSG00000009549	chr2-118038601-118040243
ENSMUSG00000084781	chr2-92391792-92392892
ENSMUSG00000091512	chr3-137752421-137753772
ENSMUSG00000085397	chr2-32343958-32344460
ENSMUSG00000050211	chr2-120242902-120245951
ENSMUSG00000026204	chr1-75191293-75192819
ENSMUSG00000035268	chr2-163047926-163048662
ENSMUSG00000026765	chr2-49660412-49662259
ENSMUSG00000026005	chr1-66321518-66322476
ENSMUSG00000028069	chr3-88205362-88208710
ENSMUSG00000016200	chr1-192937694-192938776
ENSMUSG00000026457	chr1-134062565-134064031
ENSMUSG00000070939	chr1-43530874-43531878
ENSMUSG00000005779	chr3-94363338-94364560
ENSMUSG00000104284	chr2-4504325-4505010
ENSMUSG00000027569	chr2-180186630-180188246
ENSMUSG00000038860	chr2-33085746-33087418
ENSMUSG00000039701	chr3-122813720-122815238
ENSMUSG00000033161	chr3-101349650-101350882
ENSMUSG00000014602	chr1-92730348-92730992
ENSMUSG00000033502	chr3-116512693-116514040
ENSMUSG00000027312	chr2-130905733-130907336
ENSMUSG00000038533	chr2-154630049-154631158
ENSMUSG00000039831	chr3-121617325-121618977
ENSMUSG00000026819	chr2-32758599-32759483
ENSMUSG00000017307	chr2-165120503-165121809
ENSMUSG00000027684	chr3-30792645-30794182
ENSMUSG00000017307	chr2-164765767-164766224
ENSMUSG00000047459	chr2-155517536-155518748
ENSMUSG00000027239	chr2-91652693-91653470
ENSMUSG00000027285	chr2-120413588-120415876
ENSMUSG00000027531	chr3-10342132-10343221
ENSMUSG00000079610	chr1-36603049-36604091
ENSMUSG00000027624	chr2-156541774-156543201
ENSMUSG00000060743	chr1-180195105-180196586
ENSMUSG00000040389	chr3-108432114-108434128
ENSMUSG00000001138	chr1-36351869-36352776
ENSMUSG00000027669	chr3-32317310-32318397
ENSMUSG00000032869	chr2-151773103-151774334
ENSMUSG00000042305	chr1-134559925-134561706
ENSMUSG00000027684	chr3-31048104-31049895
ENSMUSG00000016349	chr2-180966056-180967753
ENSMUSG00000038619	chr3-95624316-95625802
ENSMUSG00000027236	chr2-122117578-122118997
ENSMUSG00000042699	chr1-153749051-153749905
ENSMUSG00000027201	chr2-125354496-125356770
ENSMUSG00000026504	chr1-176933213-176934888
ENSMUSG00000028188	chr3-146107172-146108617
ENSMUSG00000057133	chr2-160740592-160742574
ENSMUSG00000084781	chr2-91923791-91924429
ENSMUSG00000052310	chr3-90387354-90390381
ENSMUSG00000026791	chr2-32927692-32928872
ENSMUSG00000027678	chr2-166142441-166143548
ENSMUSG00000026988	chr2-59530719-59531503
ENSMUSG00000037376	chr2-132893236-132894751
ENSMUSG00000033684	chr1-155528513-155529897
ENSMUSG00000040389	chr3-108510731-108512471
ENSMUSG00000007476	chr2-30065914-30067552
ENSMUSG00000105137	chr3-100921654-100923195
ENSMUSG00000040724	chr3-107441254-107443377
ENSMUSG00000070738	chr1-87708527-87710263
ENSMUSG00000039449	chr2-4509079-4510881
ENSMUSG00000026270	chr1-92902715-92903998
ENSMUSG00000078161	chr3-154646643-154648536
ENSMUSG00000043467	chr1-160905769-160907510
ENSMUSG00000032966	chr2-151000061-151001361
ENSMUSG00000036504	chr2-25430463-25431537
ENSMUSG00000072258	chr1-182982499-182983945
ENSMUSG00000084892	chr2-30699220-30700551
ENSMUSG00000097899	chr1-39947165-39948372
ENSMUSG00000027650	chr2-157965725-157967402
ENSMUSG00000003134	chr1-39649706-39651435
ENSMUSG00000027447	chr2-148644373-148645295
ENSMUSG00000039686	chr2-29843170-29844768
ENSMUSG00000039395	chr1-72243352-72244846
ENSMUSG00000025981	chr1-55158020-55159170
ENSMUSG00000025932	chr1-14108181-14109514
ENSMUSG00000085655	chr3-36170447-36172096
ENSMUSG00000005881	chr2-155764438-155765642
ENSMUSG00000062997	chr2-38578323-38580043
ENSMUSG00000039356	chr2-31151778-31152971
ENSMUSG00000014361	chr2-128745681-128747916
ENSMUSG00000026918	chr2-27166752-27167561
ENSMUSG00000027222	chr2-92296361-92296898
ENSMUSG00000042501	chr1-11044882-11046852
ENSMUSG00000068732	chr3-108388776-108389852
ENSMUSG00000001415	chr3-88225822-88226569
ENSMUSG00000086968	chr3-108200211-108201138
ENSMUSG00000013997	chr1-171287236-171288417
ENSMUSG00000016933	chr2-160770569-160772233
ENSMUSG00000026930	chr2-26272506-26274222
ENSMUSG00000042737	chr3-88772402-88772889
ENSMUSG00000048997	chr3-108294472-108295824
ENSMUSG00000084946	chr2-71492673-71493755
ENSMUSG00000026925	chr2-26449467-26449845
ENSMUSG00000038550	chr3-95994484-95996429
ENSMUSG00000025979	chr1-54896191-54897943
ENSMUSG00000060257	chr2-151544480-151545276
ENSMUSG00000027475	chr2-152775754-152777248
ENSMUSG00000026921	chr2-26314304-26317278
ENSMUSG00000042229	chr1-134096123-134096873
ENSMUSG00000027582	chr2-181142719-181145849
ENSMUSG00000068732	chr3-108762455-108763530
ENSMUSG00000028063	chr3-88606980-88608566
ENSMUSG00000002227	chr3-104817127-104819044
ENSMUSG00000049866	chr1-88653323-88654145
ENSMUSG00000013275	chr1-131819967-131821536
ENSMUSG00000079037	chr2-131686451-131687426
ENSMUSG00000002458	chr2-181496211-181497920
ENSMUSG00000042814	chr2-152693082-152693914
ENSMUSG00000027429	chr2-144464442-144466697
ENSMUSG00000034903	chr2-65237003-65239638
ENSMUSG00000027540	chr2-167752628-167754432
ENSMUSG00000026307	chr1-91331352-91333054
ENSMUSG00000027406	chr2-130411389-130412231
ENSMUSG00000039050	chr2-180186630-180188246
ENSMUSG00000026849	chr2-30981576-30982860
ENSMUSG00000068749	chr3-108256561-108257681
ENSMUSG00000045658	chr1-84709278-84711703
ENSMUSG00000062647	chr2-26341226-26342619
ENSMUSG00000036281	chr2-26298063-26299906
ENSMUSG00000034353	chr1-91397845-91399371
ENSMUSG00000026965	chr2-25317523-25319593
ENSMUSG00000106032	chr3-94472538-94473965
ENSMUSG00000040225	chr1-162643565-162644351
ENSMUSG00000026926	chr2-26296586-26297520
ENSMUSG00000033701	chr1-155091396-155092901
ENSMUSG00000027961	chr3-116661446-116663147
ENSMUSG00000039515	chr2-30205239-30206577
ENSMUSG00000053916	chr2-150882840-150885502
ENSMUSG00000042520	chr3-89646458-89647955
ENSMUSG00000036632	chr3-54715149-54716152
ENSMUSG00000055067	chr1-179667589-179669463
ENSMUSG00000038848	chr2-180824006-180826133
ENSMUSG00000027365	chr2-126782192-126783149
ENSMUSG00000017740	chr2-164549468-164551409
ENSMUSG00000101640	chr1-16809117-16810674
ENSMUSG00000038975	chr3-153620528-153622071
ENSMUSG00000087549	chr2-31087732-31090302
ENSMUSG00000033808	chr2-120563109-120564268
ENSMUSG00000015488	chr2-27343496-27344628
ENSMUSG00000027637	chr2-156996493-156996991
ENSMUSG00000037624	chr1-189119910-189121672
ENSMUSG00000038671	chr2-181142719-181145849
ENSMUSG00000018322	chr2-163786874-163789063
ENSMUSG00000060802	chr2-121832242-121833378
ENSMUSG00000026812	chr2-28201465-28201942
ENSMUSG00000038116	chr2-156298014-156299230
ENSMUSG00000006005	chr1-149865981-149866901
ENSMUSG00000027184	chr2-103682008-103683402
ENSMUSG00000037902	chr2-129800162-129802135
ENSMUSG00000026127	chr1-34432789-34433580
ENSMUSG00000070871	chr1-64853384-64855634
ENSMUSG00000015932	chr2-144009925-144011790
ENSMUSG00000040710	chr1-95666792-95668689
ENSMUSG00000026755	chr2-39007680-39008957
ENSMUSG00000042662	chr2-153185690-153187006
ENSMUSG00000027427	chr2-144368344-144369716
ENSMUSG00000026811	chr2-32574790-32576247
ENSMUSG00000032841	chr2-101652213-101653450
ENSMUSG00000073627	chr1-86524894-86527498
ENSMUSG00000015748	chr3-96057446-96058972
ENSMUSG00000032869	chr2-151573524-151574211
ENSMUSG00000015932	chr2-144052109-144053198
ENSMUSG00000026856	chr2-30717453-30719411
ENSMUSG00000026933	chr2-26132461-26133713
ENSMUSG00000027387	chr2-129183372-129184414
ENSMUSG00000039033	chr2-140293447-140294792
ENSMUSG00000026203	chr1-74858081-74859030
ENSMUSG00000028004	chr3-82875776-82876870
ENSMUSG00000025758	chr3-41180832-41183458
ENSMUSG00000006412	chr1-171195058-171196524
ENSMUSG00000002731	chr2-76466443-76467275
ENSMUSG00000027692	chr3-28490655-28491934
ENSMUSG00000026765	chr2-49787272-49789680
ENSMUSG00000023330	chr2-125748571-125750429
ENSMUSG00000026457	chr1-134243722-134245659
ENSMUSG00000039983	chr2-118975442-118977157
ENSMUSG00000027472	chr2-152947040-152947576
ENSMUSG00000102761	chr1-164542957-164545316
ENSMUSG00000039725	chr2-165320455-165321161
ENSMUSG00000053192	chr3-95627739-95628375
ENSMUSG00000034059	chr2-84714483-84716637
ENSMUSG00000037754	chr2-158555453-158557321
ENSMUSG00000051278	chr3-127407507-127409583
ENSMUSG00000033486	chr2-121439282-121443297
ENSMUSG00000036281	chr2-26324566-26326318
ENSMUSG00000028271	chr3-142880899-142882721
ENSMUSG00000061518	chr1-36830701-36831859
ENSMUSG00000014980	chr1-152524059-152525754
ENSMUSG00000026615	chr1-185291054-185293298
ENSMUSG00000027569	chr2-179836885-179838083
ENSMUSG00000026594	chr1-156494559-156496410
ENSMUSG00000027079	chr2-84888507-84889718
ENSMUSG00000074575	chr2-168072010-168073489
ENSMUSG00000005779	chr3-95193876-95195318
ENSMUSG00000027187	chr2-103718583-103719575
ENSMUSG00000037625	chr3-31307831-31310856
ENSMUSG00000028184	chr3-148934861-148935670
ENSMUSG00000079045	chr1-190174232-190175701
ENSMUSG00000026185	chr1-72438914-72439832
ENSMUSG00000010538	chr3-87884509-87887177
ENSMUSG00000026112	chr1-37628393-37629367
ENSMUSG00000026791	chr2-32536286-32537304
ENSMUSG00000053398	chr3-97928649-97929720
ENSMUSG00000042579	chr3-89226982-89228622
ENSMUSG00000026228	chr1-86378448-86379795
ENSMUSG00000027593	chr2-154406700-154408514
ENSMUSG00000026790	chr2-29975785-29977889
ENSMUSG00000026974	chr2-24743970-24745341
ENSMUSG00000027287	chr2-120628459-120629871
ENSMUSG00000028039	chr3-88763776-88766184
ENSMUSG00000027220	chr2-92446006-92447316
ENSMUSG00000002546	chr2-31973818-31975111
ENSMUSG00000026944	chr2-25364698-25365981
ENSMUSG00000026817	chr2-32063635-32066456
ENSMUSG00000001768	chr2-145439380-145441203
ENSMUSG00000042197	chr1-33719484-33720766
ENSMUSG00000074923	chr2-118695503-118696623
ENSMUSG00000027419	chr2-143331789-143333610
ENSMUSG00000027014	chr2-77757923-77759574
ENSMUSG00000028106	chr3-95864538-95865680
ENSMUSG00000050947	chr3-108164562-108167372
ENSMUSG00000068732	chr3-108357563-108359343
ENSMUSG00000039483	chr2-30440662-30442775
ENSMUSG00000042066	chr1-132046215-132047065
ENSMUSG00000026577	chr1-164306832-164308244
ENSMUSG00000005802	chr2-122367636-122369885
ENSMUSG00000027933	chr3-90323047-90323784
ENSMUSG00000027952	chr3-89266179-89267018
ENSMUSG00000034059	chr2-84876009-84877159
ENSMUSG00000016386	chr2-106383294-106385625
ENSMUSG00000033400	chr3-116326480-116327845
ENSMUSG00000068115	chr2-150775458-150776392
ENSMUSG00000033285	chr3-100189296-100190261
ENSMUSG00000059149	chr1-131982768-131983464
ENSMUSG00000010538	chr3-87946603-87948813
ENSMUSG00000017760	chr2-164460567-164461853
ENSMUSG00000027070	chr2-69885061-69886201
ENSMUSG00000085566	chr2-130885310-130887438
ENSMUSG00000028059	chr3-88424390-88425494
ENSMUSG00000074569	chr2-172131110-172132027
ENSMUSG00000044042	chr2-113302003-113303538
ENSMUSG00000109946	chr2-27441813-27443583
ENSMUSG00000000001	chr3-107578524-107580098
ENSMUSG00000085386	chr2-65826289-65827263
ENSMUSG00000026864	chr2-34825705-34826926
ENSMUSG00000026799	chr2-29346474-29347528
ENSMUSG00000009633	chr1-192769856-192771651
ENSMUSG00000028035	chr3-152339668-152340863
ENSMUSG00000009555	chr2-32303474-32305016
ENSMUSG00000100632	chr1-92830785-92832936
ENSMUSG00000028053	chr3-88492483-88493824
ENSMUSG00000034220	chr1-92309365-92310632
ENSMUSG00000038241	chr2-155817823-155820150
ENSMUSG00000055067	chr1-179645282-179646164
ENSMUSG00000046561	chr3-125683524-125684887
ENSMUSG00000027646	chr2-157409465-157411017
ENSMUSG00000039047	chr3-152155350-152156203
ENSMUSG00000068735	chr2-93333352-93335056
ENSMUSG00000089872	chr1-190527309-190528366
ENSMUSG00000046229	chr2-156451141-156452571
ENSMUSG00000033396	chr2-122147242-122148829
ENSMUSG00000039795	chr3-10012002-10014146
ENSMUSG00000026259	chr1-87184491-87185419
ENSMUSG00000027574	chr2-180113988-180114632
ENSMUSG00000026848	chr2-30613458-30615028
ENSMUSG00000013698	chr1-172309584-172310522
ENSMUSG00000027394	chr2-129138955-129140800
ENSMUSG00000073557	chr1-134454859-134456045
ENSMUSG00000068134	chr2-149666253-149666962
ENSMUSG00000026254	chr1-87455780-87459168
ENSMUSG00000027363	chr2-126706765-126707961
ENSMUSG00000044042	chr2-113418514-113420092
ENSMUSG00000042772	chr1-152830085-152832089
ENSMUSG00000038174	chr1-58651338-58653914
ENSMUSG00000044627	chr2-32486904-32487769
ENSMUSG00000027893	chr3-107467756-107469602
ENSMUSG00000026436	chr1-131657619-131658594
ENSMUSG00000036745	chr3-146606986-146608084
ENSMUSG00000027937	chr3-90525331-90527106
ENSMUSG00000038298	chr3-96679177-96681007
ENSMUSG00000051817	chr2-152375321-152377135
ENSMUSG00000027881	chr3-108898438-108902635
ENSMUSG00000009555	chr2-32198134-32199437
ENSMUSG00000038116	chr2-156519373-156520178
ENSMUSG00000042404	chr3-89959108-89959930
ENSMUSG00000066798	chr2-37560697-37561786
ENSMUSG00000027288	chr2-120563109-120564268
ENSMUSG00000037730	chr3-30995026-30996515
ENSMUSG00000028017	chr3-129969187-129971401
ENSMUSG00000038975	chr3-153567511-153568485
ENSMUSG00000027238	chr2-121916188-121917173
ENSMUSG00000032680	chr2-152293208-152294492
ENSMUSG00000062319	chr2-6593544-6595501
ENSMUSG00000027886	chr3-108385997-108386757
ENSMUSG00000037652	chr3-31254161-31255103
ENSMUSG00000017664	chr2-165064357-165064952
ENSMUSG00000026544	chr1-172632371-172633532
ENSMUSG00000062590	chr1-86245093-86246179
ENSMUSG00000026958	chr2-25193131-25196128
ENSMUSG00000002227	chr3-104863810-104865710
ENSMUSG00000027584	chr2-181364526-181366324
